city,crime_name,2010,2011,2012,2013,2014,avg,Latitude,Longitude
Coimbatore,Causing injuries under rash driving or road rage,,,,,61.1,61.1,11,76.96
,,,,,,,,,
Coimbatore,Cheating,10.2,7.9,6.1,7.7,8.2,8,11,76.96
,,,,,,,,,
Coimbatore,Communal riots,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Counterfeit currency & bank notes total,,,,,0.1,0.1,11,76.96
,,,,,,,,,
Coimbatore,Counterfeiting,2.1,0.9,2.7,1.4,0.1,1.4,11,76.96
,,,,,,,,,
Coimbatore,Counterfeiting currency - notes or bank notes,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Counterfeiting government stamp,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Criminal breach of trust,0.6,0.3,0.4,0.7,0.4,0.5,11,76.96
,,,,,,,,,
Coimbatore,Criminal trespass or burglary,,,,,6.2,6.2,11,76.96
,,,,,,,,,
Coimbatore,Cruelty by husband or his relatives,4.2,7.7,10.4,4.5,5.9,6.5,11,76.96
,,,,,,,,,
Coimbatore,Culpable homicide not amounting to murder,0,0,0,0,0,0,11,76.96
,,,,,,,,,
Coimbatore,Custodial rape,0,0,0,0,0,0,11,76.96
,,,,,,,,,
Coimbatore,Dacoity,0.1,0,0.1,0.1,0.2,0.1,11,76.96
,,,,,,,,,
Coimbatore,Dacoity with murder,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Deaths due to other causes,,,,,0.8,0.8,11,76.96
,,,,,,,,,
Coimbatore,Deaths due to rash or negligent driving,,,,,13,13,11,76.96
,,,,,,,,,
Coimbatore,Disclosure of identity of victims,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Dowry deaths,0.1,0.2,0,0.1,0,0.1,11,76.96
,,,,,,,,,
Coimbatore,Extortion,,,,,1.2,1.2,11,76.96
,,,,,,,,,
Coimbatore,Forgery,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Gang rape,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Gang rape other than custodial,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Grievous hurt,,,,,0.8,0.8,11,76.96
,,,,,,,,,
Coimbatore,House trespass & house breaking,,,,,1.5,1.5,11,76.96
,,,,,,,,,
Coimbatore,Human trafficking,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Hurt,24.7,18.5,12.6,10.7,0.8,13.5,11,76.96
,,,,,,,,,
Coimbatore,Importation of girls from foreign country,0,0,0,0,0,0,11,76.96
,,,,,,,,,
Coimbatore,Imputation or assertions prejudicial to national integration,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Industrial riots,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Insult to modesty of women at office premises,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Insult to modesty of women at other places,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Insult to modesty of women in other places related to work,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Insult to modesty of women in public transport system,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Insult to the modesty of women,0.1,0.5,0.2,0.4,0,0.2,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping,,,,,0.2,0.2,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping & abduction,1.5,1.3,0.9,0.4,0.7,1,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping & abduction in order to murder,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping & abduction of others,0.8,0.8,,0.3,0,0.6,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping & abduction of women and girls,0.9,0.9,1.1,0.3,0,0.8,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping & abduction of women to compel her for marriage,,,,,0.3,0.3,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping for ransom,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Kidnapping of others,,,0.4,,0,0.4,11,76.96
,,,,,,,,,
Coimbatore,Making or possessing materials for forged currency or bank notes,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Making or using documents resembling currency notes or bank notes,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Making preparation and assembly for committing dacoity,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Murder,1.5,1.2,1.3,1.2,1,1.2,11,76.96
,,,,,,,,,
Coimbatore,Offences against state,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Offences promoting enmity between different groups,,,,,0.2,0.2,11,76.96
,,,,,,,,,
Coimbatore,Offences related to counterfeit coin,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Other IPC crimes,128.7,88.2,397.3,760.9,71.4,289.3,11,76.96
,,,,,,,,,
Coimbatore,Other cases of assault on women to outrage her modesty,,,,,0.7,0.7,11,76.96
,,,,,,,,,
Coimbatore,Other caste conflict riots,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Other kidnapping & abduction,,,,,0.3,0.3,11,76.96
,,,,,,,,,
Coimbatore,Other rape,1.4,0.8,1.9,1.6,0.1,1.2,11,76.96
,,,,,,,,,
Coimbatore,Other rape other than custodial,,,,,0.5,0.5,11,76.96
,,,,,,,,,
Coimbatore,Other theft,40.6,22.5,15.8,13,11.2,20.6,11,76.96
,,,,,,,,,
Coimbatore,Political riots,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Possession of forged or counterfeiting currency or bank notes,,,,,0.1,0.1,11,76.96
,,,,,,,,,
Coimbatore,Preparation & assembly for dacoity,0,0,0,0,0,0,11,76.96
,,,,,,,,,
Coimbatore,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0.2,0.2,11,76.96
,,,,,,,,,
Coimbatore,Rape,1.4,0.8,1.9,1.6,0.5,1.2,11,76.96
,,,,,,,,,
Coimbatore,Rape other than custodial,,,,,0.5,0.5,11,76.96
,,,,,,,,,
Coimbatore,Riots,1.6,1.4,0.7,0.6,1.2,1.1,11,76.96
,,,,,,,,,
Coimbatore,Riots others,,,,,1.2,1.2,11,76.96
,,,,,,,,,
Coimbatore,Robbery,1.7,2.2,4.7,5.3,5.7,3.9,11,76.96
,,,,,,,,,
Coimbatore,SCs-STs vs Non-SCs-STs riots,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Sectarian riots,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Sedition,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Sexual harassment,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Sexual harassment and molestation of women,3.4,3.4,1.8,1.8,0.7,2.2,11,76.96
,,,,,,,,,
Coimbatore,Stalking,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Student riots,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Theft,75,38.3,25.3,18.9,16.4,34.8,11,76.96
,,,,,,,,,
Coimbatore,Total cognizable crimes under IPC,289.1,187.4,481.5,834.3,199,398.3,11,76.96
,,,,,,,,,
Coimbatore,Unlawful assembly,,,,,2.6,2.6,11,76.96
,,,,,,,,,
Coimbatore,Unnatural offences,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Use of criminal force with intent to disrobe women,,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,11,76.96
,,,,,,,,,
Coimbatore,Voyeurism,,,,,0,0,11,76.96
,,,,,,,,,
Delhi,Acid attack,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Agrarian riots,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Arson,0.4,0.2,0.4,0.5,1,0.5,28.65,77.22
,,,,,,,,,
Delhi,Assault on women with intent to outrage her modesty,7.3,7.3,8.4,40.5,50.3,22.8,28.65,77.22
,,,,,,,,,
Delhi,Attempt to acid attack,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Attempt to commit culpable homicide not amounting to murder,,,,,5.4,5.4,28.65,77.22
,,,,,,,,,
Delhi,Attempt to commit murder,2,2,2.3,3.1,4.1,2.7,28.65,77.22
,,,,,,,,,
Delhi,Attempt to commit rape,,,,,0.8,0.8,28.65,77.22
,,,,,,,,,
Delhi,Auto theft,108.2,82.7,80.9,84.8,130.7,97.5,28.65,77.22
,,,,,,,,,
Delhi,Burglary,10.6,7.5,9.1,14.7,54.2,19.2,28.65,77.22
,,,,,,,,,
Delhi,Caste conflict riots,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Causing death by negligence,6.8,6.7,4.5,9.7,9.9,7.5,28.65,77.22
,,,,,,,,,
Delhi,Causing injuries under rash driving or road rage,,,,,48.2,48.2,28.65,77.22
,,,,,,,,,
Delhi,Cheating,13.4,14.7,13.9,16,25.2,16.6,28.65,77.22
,,,,,,,,,
Delhi,Communal riots,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Counterfeit currency & bank notes total,,,,,0.4,0.4,28.65,77.22
,,,,,,,,,
Delhi,Counterfeiting,0.3,0.3,0.4,0.4,0.4,0.4,28.65,77.22
,,,,,,,,,
Delhi,Counterfeiting currency - notes or bank notes,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Counterfeiting government stamp,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Criminal breach of trust,1.9,1.8,1.9,2.2,3.6,2.3,28.65,77.22
,,,,,,,,,
Delhi,Criminal trespass or burglary,,,,,34.7,34.7,28.65,77.22
,,,,,,,,,
Delhi,Cruelty by husband or his relatives,16.8,19.8,24.7,38,37.5,27.4,28.65,77.22
,,,,,,,,,
Delhi,Culpable homicide not amounting to murder,0.5,0.3,0.4,0.3,0.3,0.4,28.65,77.22
,,,,,,,,,
Delhi,Custodial rape,0,0,0,0,0,0,28.65,77.22
,,,,,,,,,
Delhi,Dacoity,0.2,0.2,0.1,0.2,0.4,0.2,28.65,77.22
,,,,,,,,,
Delhi,Dacoity with murder,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Deaths due to other causes,,,,,1.7,1.7,28.65,77.22
,,,,,,,,,
Delhi,Deaths due to rash or negligent driving,,,,,8.2,8.2,28.65,77.22
,,,,,,,,,
Delhi,Disclosure of identity of victims,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Dowry deaths,1.5,1.5,1.3,1.7,1.7,1.5,28.65,77.22
,,,,,,,,,
Delhi,Extortion,,,,,1.3,1.3,28.65,77.22
,,,,,,,,,
Delhi,Forgery,,,,,2.2,2.2,28.65,77.22
,,,,,,,,,
Delhi,Gang rape,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Gang rape other than custodial,,,,,1.7,1.7,28.65,77.22
,,,,,,,,,
Delhi,Grievous hurt,,,,,3.5,3.5,28.65,77.22
,,,,,,,,,
Delhi,House trespass & house breaking,,,,,19.5,19.5,28.65,77.22
,,,,,,,,,
Delhi,Human trafficking,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Hurt,13.3,10.3,9.1,9.8,3.7,9.2,28.65,77.22
,,,,,,,,,
Delhi,Importation of girls from foreign country,0,0,0,0,0,0,28.65,77.22
,,,,,,,,,
Delhi,Imputation or assertions prejudicial to national integration,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Industrial riots,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Insult to modesty of women at office premises,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Insult to modesty of women at other places,,,,,14.1,14.1,28.65,77.22
,,,,,,,,,
Delhi,Insult to modesty of women in other places related to work,,,,,0.3,0.3,28.65,77.22
,,,,,,,,,
Delhi,Insult to modesty of women in public transport system,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Insult to the modesty of women,1,2,2.4,10.7,14.7,6.2,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping,,,,,34.3,34.3,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping & abduction,20.6,18.4,20.1,33.1,36.9,25.8,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping & abduction in order to murder,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping & abduction of others,9.4,8.1,,14.2,0,10.6,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping & abduction of women and girls,18.8,22.2,23.6,40.8,0,26.4,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping & abduction of women to compel her for marriage,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping for ransom,,,,,0.2,0.2,28.65,77.22
,,,,,,,,,
Delhi,Kidnapping of others,,,9.1,,0,9.1,28.65,77.22
,,,,,,,,,
Delhi,Making or possessing materials for forged currency or bank notes,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Making or using documents resembling currency notes or bank notes,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Making preparation and assembly for committing dacoity,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Murder,3.5,2.7,2.5,2.6,2.9,2.8,28.65,77.22
,,,,,,,,,
Delhi,Offences against state,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Offences promoting enmity between different groups,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Offences related to counterfeit coin,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Other IPC crimes,95.1,74.7,81.1,119.2,117.8,97.6,28.65,77.22
,,,,,,,,,
Delhi,Other cases of assault on women to outrage her modesty,,,,,25.2,25.2,28.65,77.22
,,,,,,,,,
Delhi,Other caste conflict riots,,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Other kidnapping & abduction,,,,,2.4,2.4,28.65,77.22
,,,,,,,,,
Delhi,Other rape,5.5,6,7.7,19,0.1,7.7,28.65,77.22
,,,,,,,,,
Delhi,Other rape other than custodial,,,,,22.3,22.3,28.65,77.22
,,,,,,,,,
Delhi,Other theft,58.9,46.6,43,86.7,310.2,109.1,28.65,77.22
,,,,,,,,,
Delhi,Political riots,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Possession of forged or counterfeiting currency or bank notes,,,,,0.4,0.4,28.65,77.22
,,,,,,,,,
Delhi,Preparation & assembly for dacoity,0.2,0.1,0.1,0,0,0.1,28.65,77.22
,,,,,,,,,
Delhi,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0.1,0.1,28.65,77.22
,,,,,,,,,
Delhi,Rape,5.5,6,7.7,19,23.9,12.4,28.65,77.22
,,,,,,,,,
Delhi,Rape other than custodial,,,,,23.9,23.9,28.65,77.22
,,,,,,,,,
Delhi,Riots,0.4,0.3,0.4,0.6,0.9,0.5,28.65,77.22
,,,,,,,,,
Delhi,Riots others,,,,,0.7,0.7,28.65,77.22
,,,,,,,,,
Delhi,Robbery,4.3,2.9,3.2,6.8,35.8,10.6,28.65,77.22
,,,,,,,,,
Delhi,SCs-STs vs Non-SCs-STs riots,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Sectarian riots,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Sedition,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Sexual harassment,,,,,14.1,14.1,28.65,77.22
,,,,,,,,,
Delhi,Sexual harassment and molestation of women,8.2,9.3,10.8,51.2,65,28.9,28.65,77.22
,,,,,,,,,
Delhi,Stalking,,,,,6.5,6.5,28.65,77.22
,,,,,,,,,
Delhi,Student riots,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Theft,167.1,129.3,123.9,171.5,440.9,206.5,28.65,77.22
,,,,,,,,,
Delhi,Total cognizable crimes under IPC,359.6,289.4,294.1,441.9,856.3,448.3,28.65,77.22
,,,,,,,,,
Delhi,Unlawful assembly,,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Unnatural offences,,,,,1,1,28.65,77.22
,,,,,,,,,
Delhi,Use of criminal force with intent to disrobe women,,,,,4.2,4.2,28.65,77.22
,,,,,,,,,
Delhi,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,28.65,77.22
,,,,,,,,,
Delhi,Voyeurism,,,,,0.4,0.4,28.65,77.22
,,,,,,,,,
Dhanbad,Acid attack,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Agrarian riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Arson,0.1,0,0.1,0.1,0,0.1,23.8,86.43
,,,,,,,,,
Dhanbad,Assault on women with intent to outrage her modesty,1.1,1.6,0.7,1.6,3.2,1.6,23.8,86.43
,,,,,,,,,
Dhanbad,Attempt to acid attack,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Attempt to commit murder,0.9,0.8,0.8,0.9,0.8,0.8,23.8,86.43
,,,,,,,,,
Dhanbad,Attempt to commit rape,,,,,0.9,0.9,23.8,86.43
,,,,,,,,,
Dhanbad,Auto theft,23.7,19.6,15.8,19,15.7,18.8,23.8,86.43
,,,,,,,,,
Dhanbad,Burglary,9.5,5.3,5.6,5.1,5.7,6.2,23.8,86.43
,,,,,,,,,
Dhanbad,Caste conflict riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Causing death by negligence,0.1,0.2,0,0,0,0.1,23.8,86.43
,,,,,,,,,
Dhanbad,Causing injuries under rash driving or road rage,,,,,8.2,8.2,23.8,86.43
,,,,,,,,,
Dhanbad,Cheating,2,2.3,4.4,4.7,1.8,3,23.8,86.43
,,,,,,,,,
Dhanbad,Communal riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Counterfeit currency & bank notes total,,,,,0.1,0.1,23.8,86.43
,,,,,,,,,
Dhanbad,Counterfeiting,0,0.2,0.1,0,0.1,0.1,23.8,86.43
,,,,,,,,,
Dhanbad,Counterfeiting currency - notes or bank notes,,,,,0.1,0.1,23.8,86.43
,,,,,,,,,
Dhanbad,Counterfeiting government stamp,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Criminal breach of trust,2,3.8,2.6,2.8,5.7,3.4,23.8,86.43
,,,,,,,,,
Dhanbad,Criminal trespass or burglary,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Cruelty by husband or his relatives,2,1.4,4.6,3.7,5.5,3.4,23.8,86.43
,,,,,,,,,
Dhanbad,Culpable homicide not amounting to murder,0.7,0.7,0.3,0.3,0.3,0.5,23.8,86.43
,,,,,,,,,
Dhanbad,Custodial rape,0,0,0,0,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Dacoity,1.5,0.8,0.6,0.8,0.6,0.9,23.8,86.43
,,,,,,,,,
Dhanbad,Dacoity with murder,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Deaths due to other causes,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Deaths due to rash or negligent driving,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Disclosure of identity of victims,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Dowry deaths,2.1,1.4,1.8,1.4,1.6,1.7,23.8,86.43
,,,,,,,,,
Dhanbad,Extortion,,,,,0.9,0.9,23.8,86.43
,,,,,,,,,
Dhanbad,Forgery,,,,,2,2,23.8,86.43
,,,,,,,,,
Dhanbad,Gang rape,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Gang rape other than custodial,,,,,0.2,0.2,23.8,86.43
,,,,,,,,,
Dhanbad,Grievous hurt,,,,,1,1,23.8,86.43
,,,,,,,,,
Dhanbad,House trespass & house breaking,,,,,5.7,5.7,23.8,86.43
,,,,,,,,,
Dhanbad,Human trafficking,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Hurt,6.7,7.7,4.3,4.9,1,4.9,23.8,86.43
,,,,,,,,,
Dhanbad,Importation of girls from foreign country,0,0,0,0,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Imputation or assertions prejudicial to national integration,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Industrial riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Insult to modesty of women at office premises,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Insult to modesty of women at other places,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Insult to modesty of women in other places related to work,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Insult to modesty of women in public transport system,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Insult to the modesty of women,0,0,0,0,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping & abduction,4.3,3,4.1,3.8,3.3,3.7,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping & abduction in order to murder,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping & abduction of others,0.6,0.5,,0.7,0,0.6,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping & abduction of women and girls,7.1,5.3,7.1,6.8,0,6.6,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping & abduction of women to compel her for marriage,,,,,5.9,5.9,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping for ransom,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Kidnapping of others,,,0.8,,0,0.8,23.8,86.43
,,,,,,,,,
Dhanbad,Making or possessing materials for forged currency or bank notes,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Making or using documents resembling currency notes or bank notes,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Making preparation and assembly for committing dacoity,,,,,0.1,0.1,23.8,86.43
,,,,,,,,,
Dhanbad,Murder,1.6,2.3,1.4,1.6,1.4,1.7,23.8,86.43
,,,,,,,,,
Dhanbad,Offences against state,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Offences promoting enmity between different groups,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Offences related to counterfeit coin,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Other IPC crimes,14.3,55.4,72.2,78,72.6,58.5,23.8,86.43
,,,,,,,,,
Dhanbad,Other cases of assault on women to outrage her modesty,,,,,3.2,3.2,23.8,86.43
,,,,,,,,,
Dhanbad,Other caste conflict riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Other kidnapping & abduction,,,,,0.5,0.5,23.8,86.43
,,,,,,,,,
Dhanbad,Other rape,0.9,1.8,2.3,2.5,0.2,1.5,23.8,86.43
,,,,,,,,,
Dhanbad,Other rape other than custodial,,,,,2.1,2.1,23.8,86.43
,,,,,,,,,
Dhanbad,Other theft,17.8,12.5,12.4,9.6,12.8,13,23.8,86.43
,,,,,,,,,
Dhanbad,Political riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Preparation & assembly for dacoity,0.1,0.2,0.1,0.1,0,0.1,23.8,86.43
,,,,,,,,,
Dhanbad,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Rape,0.9,1.8,2.3,2.5,2.3,2,23.8,86.43
,,,,,,,,,
Dhanbad,Rape other than custodial,,,,,2.3,2.3,23.8,86.43
,,,,,,,,,
Dhanbad,Riots,5.2,5.7,5.1,4.4,4.8,5,23.8,86.43
,,,,,,,,,
Dhanbad,Riots others,,,,,4.8,4.8,23.8,86.43
,,,,,,,,,
Dhanbad,Robbery,1,0.8,0.7,1,0.7,0.8,23.8,86.43
,,,,,,,,,
Dhanbad,SCs-STs vs Non-SCs-STs riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Sectarian riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Sedition,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Sexual harassment,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Sexual harassment and molestation of women,1.1,1.6,0.7,1.6,3.2,1.6,23.8,86.43
,,,,,,,,,
Dhanbad,Stalking,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Student riots,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Theft,41.4,32.1,28.2,28.6,28.5,31.8,23.8,86.43
,,,,,,,,,
Dhanbad,Total cognizable crimes under IPC,94.5,124,135,141.3,144.8,127.9,23.8,86.43
,,,,,,,,,
Dhanbad,Unlawful assembly,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Unnatural offences,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Use of criminal force with intent to disrobe women,,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,23.8,86.43
,,,,,,,,,
Dhanbad,Voyeurism,,,,,0,0,23.8,86.43
,,,,,,,,,
Durg-Bhilainagar,Acid attack,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Agrarian riots,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Arson,,2.1,1.6,2.4,3.4,2.4,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Assault on women with intent to outrage her modesty,,28.4,26.8,34.7,37.5,31.9,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Attempt to acid attack,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Attempt to commit murder,,4.5,3.7,3.7,3.2,3.8,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Attempt to commit rape,,,,,0.8,0.8,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Auto theft,,22.9,31.9,28.5,34.3,29.4,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Burglary,,41.4,31.3,34.7,29.9,34.3,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Caste conflict riots,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Causing death by negligence,,21.1,19,18.2,16.7,18.8,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Causing injuries under rash driving or road rage,,,,,85.7,85.7,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Cheating,,12.9,10.3,12,8.6,10.9,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Communal riots,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Counterfeit currency & bank notes total,,,,,0.6,0.6,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Counterfeiting,,0.8,0.1,0.2,0.6,0.4,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Counterfeiting currency - notes or bank notes,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Counterfeiting government stamp,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Criminal breach of trust,,1.3,1.2,0.9,1.2,1.1,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Criminal trespass or burglary,,,,,0,0,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Cruelty by husband or his relatives,,18.5,18.7,27.2,27.8,23.1,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Culpable homicide not amounting to murder,,0.2,0.1,0.1,0,0.1,21.1938,81.3509
,,,,,,,,,
Durg-Bhilainagar,Custodial rape,,0,0,0,0,0,21.1938,81.3509
,,,,,,,,,
