,Year,Month,Day,Hour,Minute,Temperature(2m)[ÅãC],Mean Sea Level Pressure[hpa],Radiation[W/m2],Wind Speed(10m)[m/s],Wind Direction(10m),Wind Speed(80m)[m/s],Wind Direction(80m),Time,ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh],V_COE[power law],Éœ(air dencity),Wind Speed(30.5)[m/s],Pwt[kW],Pwt_STP[kW]
142,2019,4,20,22,0,14.81,1014.3,0.0,0.51,78.69,0.73,105.95,2019-04-20 22:00:00,22,150,110,11.226308550715224,-0.8482531421955054,2.5834743510994933,148.0221767983,-0.6025559407388441,2.2174962040082686,127.05317357595477,1.352691183780457,0.8150721087719739,1.0185177095901425,0.0,0.0,0.0,0.0,0.0,1.4077583255678991,0.0,0.0,0.0,287.96,287.96,14.810000000000002,0.0,0.1724664056361739,1.2273046053144239,0.6181524980573461,0.0,0.0
143,2019,4,20,23,0,14.92,1014.1,0.0,0.85,135.0,1.39,149.74,2019-04-20 23:00:00,23,165,110,11.226308550715224,-0.9462402387272734,2.8122039055788295,161.1274149198736,-0.6844097579555362,2.3245901662134303,133.18920562164408,1.352691183780457,0.9257950456797702,1.1538310609204137,0.0,0.0,0.0,0.0,0.0,1.3825639212887253,0.0,0.0,0.0,288.07,288.07,14.920000000000016,0.0,0.23651671219526857,1.2265940491380278,1.1065318816440624,0.0,0.0
144,2019,4,21,0,0,15.1,1013.5,0.0,1.14,164.74,1.7,176.63,2019-04-21 00:00:00,0,-180,111,11.57903665125146,-0.9784079656751399,2.9334091407268965,168.07196334874854,-0.7079943474742636,2.357450487568768,135.07196334874857,1.3519568899142218,0.9571778360881543,1.0911583311761086,0.0,0.0,0.0,0.0,0.0,1.3819431880573116,0.0,0.0,0.0,288.25,288.25,15.100000000000023,0.0,0.19216697399098678,1.2251028222089928,1.4124441556688216,0.0,0.0
145,2019,4,21,1,0,14.64,1013.6,0.0,1.51,172.41,2.2,182.6,2019-04-21 01:00:00,1,-165,111,11.57903665125146,-0.94502786310067,2.80847612999306,160.9138291118371,-0.6801101779099652,2.3187092393717688,132.85225333399168,1.3519568899142218,0.9194796409261646,1.0166202586776325,0.0,0.0,0.0,0.0,0.0,1.389521718385128,0.0,0.0,0.0,287.78999999999996,287.78999999999996,14.639999999999986,0.0,0.1809849913998603,1.2271820831415863,1.8476850699712528,0.0,0.0
146,2019,4,21,2,0,13.91,1013.3,0.0,1.73,169.99,2.42,187.13,2019-04-21 02:00:00,2,-150,111,11.57903665125146,-0.847162354204483,2.58141805587669,147.90435976060047,-0.5983579292921084,2.2122464232591215,126.75238329565961,1.3519568899142218,0.8089541251412724,0.8726237601414677,0.0,0.0,0.0,0.0,0.0,1.415812029443187,0.0,0.0,0.0,287.06,287.06,13.910000000000025,0.0,0.16141166987929,1.2299386960586371,2.0711795477221897,0.0,0.0
147,2019,4,21,3,0,13.37,1013.2,0.0,1.73,169.99,2.33,189.87,2019-04-21 03:00:00,3,-135,111,11.57903665125146,-0.6914808116874536,2.334333238586519,133.7474425481126,-0.46830888226202105,2.058172160505041,117.92457830826112,1.3519568899142218,0.6331334199821674,0.6689819589773831,0.0,0.0,0.0,0.0,0.0,1.4765485727015675,0.0,0.0,0.0,286.52,286.52,13.370000000000005,0.0,0.14318597233918523,1.2321351350168137,2.029509303577221,0.0,0.0
148,2019,4,21,4,0,12.92,1013.0,0.0,1.63,169.38,2.02,200.22,2019-04-21 04:00:00,4,-120,111,11.57903665125146,-0.48859267539620366,2.081272392636932,119.24812411519096,-0.29882566445859193,1.8742581805604026,107.38708346397966,1.3519568899142218,0.40399941594798877,0.41957270740072494,0.0,0.0,0.0,0.0,0.0,1.6350425465678422,0.0,0.0,0.0,286.07,286.07,12.920000000000016,0.0,0.1031611095069058,1.2338297356376677,1.8287254678710994,0.0,0.0
149,2019,4,21,5,0,12.53,1013.1,0.0,1.77,163.61,1.99,197.53,2019-04-21 05:00:00,5,-105,111,11.57903665125146,-0.2523244365304843,1.825877996460137,104.61510310296852,-0.10145827709086486,1.67242948006239,95.82315074083361,1.3519568899142218,0.13716721675182092,0.14139283373816652,0.0,0.0,0.0,0.0,0.0,2.486977344435935,0.0,0.0,0.0,285.67999999999995,285.67999999999995,12.529999999999973,0.0,0.056339690153550455,1.2356360812077938,1.8847709060812685,0.0,0.0
150,2019,4,21,6,0,12.4,1013.3,3.56,1.71,159.44,1.65,194.04,2019-04-21 06:00:00,6,-90,111,11.57903665125146,0.0012226148827323192,1.5695737116075725,89.92994930979773,0.11034301855707948,1.460228157365107,83.66491054318566,1.3519568899142218,0.14917900419217636,0.1466001633341663,0.0035600000000000002,0.02428373829219544,0.003552219490251181,7.78050974881931e-06,0.0035600000000000002,0.011080129026014194,1.140623999999984e-06,0.046749721349945594,0.0033266941812605047,285.54999999999995,285.6282882030656,12.478288203065631,0.5341914546773372,-0.01717676688002736,1.2364426618476356,1.6775574612481132,0.0,0.0
151,2019,4,21,7,0,14.73,1013.3,131.72,1.22,145.01,1.3,184.4,2019-04-21 07:00:00,7,-75,111,11.57903665125146,0.25476966629594877,1.313186824738952,75.24006276972767,0.32214431420502365,1.2428026463727404,71.20734640484775,1.3519568899142218,0.4355252251361737,0.42478003699672534,0.13172,0.3100899018967208,0.12451053558671218,0.007209464413287819,0.13172,0.7908556974679511,0.003062436560202975,0.23395139557416827,0.12285626034574976,287.88,290.7712173268033,17.621217326803333,19.474349257650147,0.030543491821856113,1.226435327534363,1.2622693555423707,0.0,0.0
152,2019,4,21,8,0,18.01,1013.6,336.42,0.42,225.0,0.58,239.04,2019-04-21 08:00:00,8,-60,111,11.57903665125146,0.4910379051616684,1.0575155376812404,60.59117707864305,0.5195117015727511,1.024516943412499,58.70049689717958,1.3519568899142218,0.7023574243323418,0.6741892885733829,0.33642,0.49899932511814443,0.22380079097801486,0.11261920902198513,0.33642,0.9451912318338892,0.07592666441022927,0.5785825525494986,0.32058164001568396,291.15999999999997,298.70435459503574,25.55435459503576,49.79579358133589,0.15522119078293728,1.2129781965493787,0.4993705058172001,0.0,0.0
153,2019,4,21,9,0,19.32,1013.9,529.55,1.57,296.57,1.71,290.56,2019-04-21 09:00:00,9,-45,111,11.57903665125146,0.6939260414529181,0.8038690132657683,46.05830174147451,0.68899491937618,0.8106949551681905,46.4493994036848,1.3519568899142218,0.9314914283665202,0.8778310897374672,0.52955,0.6032481717620327,0.23106148376055158,0.2984885162394484,0.52955,1.007156978865973,0.26202249948459466,0.7507759071330586,0.5296043583390507,292.46999999999997,304.93335589957894,31.783355899578964,80.93926217094456,0.04107725533142361,1.2079025586352168,1.6435895092332549,0.0,0.0
154,2019,4,21,10,0,20.37,1014.1,689.75,1.3,292.62,1.2,274.76,2019-04-21 10:00:00,10,-30,111,11.57903665125146,0.8496075839699475,0.5555555155104204,31.83098632396183,0.8190439664062672,0.6110536408909766,35.01079467915558,1.3519568899142218,1.1073121335256253,1.0218275882736336,0.68975,0.6750160280613728,0.20003440706458686,0.4897155929354131,0.68975,1.0373162111159733,0.5004049032691856,0.8426090351599939,0.7165995575683989,293.52,310.3839762547763,37.23397625477634,107.95014086234144,-0.03849240580664536,1.203818982472035,1.2453788512616655,0.0,0.0
155,2019,4,21,11,0,21.22,1013.5,801.89,2.51,298.61,2.53,288.43,2019-04-21 11:00:00,11,-15,111,11.57903665125146,0.9474730928661346,0.32555584803571497,18.65297608824886,0.9007962150241241,0.4491967105456979,25.737075685428167,1.3519568899142218,1.2178376493105174,1.096365660772108,0.80189,0.7314074388605664,0.1647972512848743,0.6370927487151257,0.80189,1.051817355649924,0.6984866124181773,0.8913410995438171,0.8507286437367101,294.37,314.3904807492706,41.2404807492706,126.78775021072857,0.003816673581179376,1.1996327360184198,2.520705656114022,0.002721314803557203,0.002778859341086194
156,2019,4,21,12,0,21.45,1013.3,867.75,3.69,302.83,3.62,294.44,2019-04-21 12:00:00,12,0,111,11.57903665125146,0.9808531954406043,0.1960011146839765,11.23003665125148,0.9286803845884224,0.3799575384741526,21.76996334874854,1.3519568899142218,1.2555358444725069,1.096365660772108,0.86775,0.7914786380566617,0.14629759473436935,0.7214524052656307,0.86775,1.05617951204526,0.7909756430146798,0.9118145785830905,0.9269017421946981,294.59999999999997,316.4130876663152,43.26308766631524,137.3877691948557,-0.009210372992396895,1.1984596133421328,3.65229445557812,0.15144441416169577,0.15479821370928065
157,2019,4,21,13,0,20.93,1013.3,875.76,4.26,309.29,4.19,303.31,2019-04-21 13:00:00,13,15,111,11.57903665125146,0.9474730928661346,0.32555584803571497,18.65297608824886,0.9007962150241241,0.4491967105456979,25.737075685428167,1.3519568899142218,1.2178376493105174,1.0218275882736336,0.87576,0.8570526085321172,0.1445004,0.7312596,0.87576,1.051817355649924,0.7472212334699421,0.9137833441248533,0.9311320247044895,294.08,315.99264031471233,42.842640314712355,138.17190778525708,-0.00796772884216217,1.200578761189446,4.222316936496174,0.22636165451092571,0.23096612712119136
158,2019,4,21,14,0,20.42,1013.2,818.8,4.53,313.21,4.12,309.09,2019-04-21 14:00:00,14,30,111,11.57903665125146,0.8496075839699475,0.5555555155104204,31.83098632396183,0.8190439664062672,0.6110536408909766,35.01079467915558,1.3519568899142218,1.1073121335256253,0.8778310897374672,0.8188,0.9327534756656641,0.135102,0.6836979999999999,0.8188,1.0373162111159733,0.6001713603913267,0.9137833441248533,0.8572307439569935,293.57,313.7434968411212,40.59349684112124,127.97936638027518,-0.04562223762100558,1.202545760414952,4.305299410190228,0.23726792248214426,0.24169824933758324
159,2019,4,21,15,0,20.18,1013.3,736.03,4.25,311.19,4.16,305.22,2019-04-21 15:00:00,15,45,111,11.57903665125146,0.6939260414529181,0.8038690132657683,46.05830174147451,0.68899491937618,0.8106949551681905,46.4493994036848,1.3519568899142218,0.9314914283665202,0.6741892885733829,0.73603,1.091726036700279,0.12144495,0.61458505,0.73603,1.007156978865973,0.4143466576273369,0.9137833441248533,0.7482946662849009,293.33,310.939867813238,37.789867813238004,112.55782299081648,-0.01029310429465729,1.2036484576776747,4.201496260055913,0.22362522275020574,0.22759211472554453
160,2019,4,21,16,0,19.81,1012.9,606.09,3.69,310.6,3.74,304.11,2019-04-21 16:00:00,16,60,111,11.57903665125146,0.4910379051616684,1.0575155376812404,60.59117707864305,0.5195117015727511,1.024516943412499,58.70049689717958,1.3519568899142218,0.7023574243323418,0.42478003699672534,0.60609,1.4268325891328844,0.10000485,0.50608515,0.60609,0.9451912318338892,0.21497486874049326,0.9137833441248533,0.5821300538660577,292.96,306.6594606009812,33.50946060098124,88.56348965989523,0.006472484609080186,1.2046928907301089,3.7167297970036883,0.15991305903477046,0.16260866053494497
161,2019,4,21,17,0,19.23,1012.8,435.21,3.04,313.67,3.34,308.93,2019-04-21 17:00:00,17,75,111,11.57903665125146,0.25476966629594877,1.313186824738952,75.24006276972767,0.32214431420502365,1.2428026463727404,71.20734640484775,1.3519568899142218,0.4355252251361737,0.1466001633341663,0.43521,2.9686870062208923,0.07180965,0.36340035,0.43521,0.7908556974679511,0.0532745506656932,0.9137833441248533,0.3612525123252152,292.38,300.8814757900534,27.731475790053423,55.7975431824278,0.045258926343488874,1.2069634929294677,3.197366897431208,0.09165393509095879,0.0930235845111727
162,2019,4,21,18,0,18.21,1012.9,252.76,2.2,320.53,2.4,315.0,2019-04-21 18:00:00,18,90,111,11.57903665125146,0.0012226148827323192,1.5695737116075725,89.92994930979773,0.11034301855707948,1.460228157365107,83.66491054318566,1.3519568899142218,0.14917900419217636,0.14139283373816652,0.25276,1.7876436401866374,0.0417054,0.21105459999999998,0.25276,0.011080129026014194,0.029841607967475235,0.9137833441248533,0.04440585925788132,291.35999999999996,292.4050178878688,19.255017887868803,7.009802373731887,0.04184362736128628,1.2113084475161062,2.3050881750557086,0.0,0.0
163,2019,4,21,19,0,16.0,1012.8,65.86,1.3,327.53,1.91,317.12,2019-04-21 19:00:00,19,105,111,11.57903665125146,-0.2523244365304843,1.825877996460137,104.61510310296852,-0.10145827709086486,1.67242948006239,95.82315074083361,1.3519568899142218,0.13716721675182092,0.41957270740072494,0.06586,0.15696921853665405,0.06492958065404585,0.000930419345954156,0.06586,2.486977344435935,0.00039037856399999697,0.1188580231549337,0.06327071750776797,289.15,290.63897088534947,17.488970885349488,10.032607208465635,0.1850203383357647,1.22044608702306,1.5978965991817915,0.0,0.0
164,2019,4,21,20,0,15.96,1013.1,0.0,0.89,333.43,1.58,325.3,2019-04-21 20:00:00,20,120,111,11.57903665125146,-0.48859267539620366,2.081272392636932,119.24812411519096,-0.29882566445859193,1.8742581805604026,107.38708346397966,1.3519568899142218,0.40399941594798877,0.6689819589773831,0.0,0.0,0.0,0.0,0.0,1.6350425465678422,0.0,0.0,0.0,289.10999999999996,289.10999999999996,15.95999999999998,0.0,0.27601577240356845,1.2209764991852323,1.2107776646422892,0.0,0.0
165,2019,4,21,21,0,15.9,1013.7,0.0,0.89,333.43,1.84,330.64,2019-04-21 21:00:00,21,135,111,11.57903665125146,-0.6914808116874536,2.334333238586519,133.7474425481126,-0.46830888226202105,2.058172160505041,117.92457830826112,1.3519568899142218,0.6331334199821674,0.8726237601414677,0.0,0.0,0.0,0.0,0.0,1.4765485727015675,0.0,0.0,0.0,289.04999999999995,289.04999999999995,15.899999999999977,0.0,0.34927617503020514,1.2219532084860474,1.313845815181036,0.0,0.0
166,2019,4,21,22,0,16.0,1013.9,0.0,1.02,348.69,1.4,355.91,2019-04-21 22:00:00,22,150,111,11.57903665125146,-0.847162354204483,2.58141805587669,147.90435976060047,-0.5983579292921084,2.2122464232591215,126.75238329565961,1.3519568899142218,0.8089541251412724,1.0166202586776325,0.0,0.0,0.0,0.0,0.0,1.415812029443187,0.0,0.0,0.0,289.15,289.15,16.0,0.0,0.15228589165782358,1.2217716110117305,1.208793746618137,0.0,0.0
167,2019,4,21,23,0,16.17,1013.9,0.0,0.8,360.0,1.3,360.0,2019-04-21 23:00:00,23,165,111,11.57903665125146,-0.94502786310067,2.80847612999306,160.9138291118371,-0.6801101779099652,2.3187092393717688,132.85225333399168,1.3519568899142218,0.9194796409261646,1.122402308752108,0.0,0.0,0.0,0.0,0.0,1.389521718385128,0.0,0.0,0.0,289.32,289.32,16.170000000000016,0.0,0.23347990604703076,1.221053716729026,1.037920925835554,0.0,0.0
