Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Mean Sea Level Pressure  [MSL],Radiation  [W],Wind Speed  [10 m above gnd]
2017,11,4,2,0,16.8,1020.3,0,4.2
2017,11,4,3,0,15.7,1020.8,0,3
2017,11,4,4,0,14.9,1021.3,0,3
2017,11,4,5,0,14.4,1021.7,0,8.3
2017,11,4,6,0,13.7,1022.6,2.778,7.1
2017,11,4,7,0,13.5,1023.8,122.232,6.4
2017,11,4,8,0,14.7,1024.3,191.682,6.5
2017,11,4,9,0,15.6,1024.5,350.028,5.6
2017,11,4,10,0,16.4,1024.2,516.708,5.5
2017,11,4,11,0,17,1023.9,372.252,7.2
2017,11,4,12,0,15.4,1023.8,486.15,7.5
2017,11,4,13,0,16.1,1023.7,191.682,7.6
2017,11,4,14,0,17,1024.2,322.248,9.6
2017,11,4,15,0,16.3,1024.9,319.47,6
2017,11,4,16,0,15.2,1025.4,61.116,7.2
2017,11,4,17,0,14.7,1026.1,2.778,4.7
2017,11,4,18,0,14.2,1026.5,0,3.8
2017,11,4,19,0,14,1026.9,0,3.8
2017,11,4,20,0,14,1027.3,0,3.1
2017,11,4,21,0,13.4,1027.7,0,1.9
2017,11,4,22,0,13.3,1027.6,0,1.9
2017,11,4,23,0,13.4,1027.7,0,1.6
2017,11,5,0,0,12.9,1027.8,0,1.3
2017,11,5,1,0,12.6,1027.7,0,2.1
2017,11,5,2,0,12.3,1027.8,0,1.6
2017,11,5,3,0,11.1,1027.6,0,1.4
2017,11,5,4,0,10.4,1027.7,0,1.1
2017,11,5,5,0,10.2,1027.9,0,1.8
2017,11,5,6,0,11,1028.3,2.778,2.1
2017,11,5,7,0,12.4,1028.7,111.12,2.5
2017,11,5,8,0,14.2,1028.9,311.136,2.9
2017,11,5,9,0,15.7,1029,491.706,2.9
2017,11,5,10,0,16.7,1028.5,622.272,1.4
2017,11,5,11,0,18,1027.8,691.722,1.9
2017,11,5,12,0,18.2,1026.9,691.722,4.3
2017,11,5,13,0,18.5,1026.3,627.828,3.3
2017,11,5,14,0,18.1,1026.1,497.262,3.4
2017,11,5,15,0,17.6,1026.2,322.248,3.4
2017,11,5,16,0,16.9,1026.1,125.01,2.1
2017,11,5,17,0,16.6,1026.3,5.556,1.6
2017,11,5,18,0,15.3,1026.7,0,1.5
2017,11,5,19,0,14.5,1027.1,0,1.5
2017,11,5,20,0,13.2,1027.4,0,1.3
2017,11,5,21,0,13,1027.4,0,1
2017,11,5,22,0,12.5,1027.1,0,1.9
2017,11,5,23,0,11.8,1026.6,0,0.7
2017,11,6,0,0,11.9,1026.3,0,2.3
2017,11,6,1,0,11.6,1026.5,0,2.5
2017,11,6,2,0,11.3,1026.4,0,1.1
2017,11,6,3,0,10.7,1026.1,0,1.3
2017,11,6,4,0,11,1026.3,0,1.1
2017,11,6,5,0,10.4,1026.7,0,1.3
2017,11,6,6,0,10.6,1027.1,2.778,2
2017,11,6,7,0,12.1,1027.1,105.564,1.4
2017,11,6,8,0,14.6,1027.2,305.58,2.1
2017,11,6,9,0,17.4,1027,486.15,2.5
2017,11,6,10,0,18.3,1026.4,613.938,3
2017,11,6,11,0,19.7,1025.3,677.832,1.6
2017,11,6,12,0,20.9,1024,672.276,3.1
2017,11,6,13,0,20.8,1023.2,605.604,2.6
2017,11,6,14,0,20.4,1023,480.594,3.3
2017,11,6,15,0,19.5,1023.5,294.468,3.6
2017,11,6,16,0,18.7,1023.7,100.008,1.6
2017,11,6,17,0,17.5,1023.9,2.778,1.7
2017,11,6,18,0,16.7,1023.9,0,0.6
2017,11,6,19,0,15.8,1023.8,0,1
2017,11,6,20,0,15.7,1023.8,0,0.6
2017,11,6,21,0,15,1024.2,0,1.4
2017,11,6,22,0,14.5,1023.7,0,1.1
2017,11,6,23,0,13.8,1024,0,1
2017,11,7,0,0,13.7,1024.3,0,0.9
2017,11,7,1,0,13.9,1024.1,0,1.5
2017,11,7,2,0,14,1024.1,0,1.5
2017,11,7,3,0,13.6,1023.7,0,1.4
2017,11,7,4,0,13.9,1023.5,0,2.1
2017,11,7,5,0,14.2,1023.6,0,1.7
2017,11,7,6,0,14.7,1024,2.778,2.1
2017,11,7,7,0,15.5,1024.7,50.004,2
2017,11,7,8,0,16.6,1024.6,163.902,2.1
2017,11,7,9,0,18.1,1024.3,238.908,2.2
2017,11,7,10,0,19.4,1023.8,366.696,2
2017,11,7,11,0,20.7,1022.8,394.476,1.5
2017,11,7,12,0,21.2,1021.6,280.578,1.7
2017,11,7,13,0,21.5,1021.1,288.912,1.3
2017,11,7,14,0,21.9,1020.9,247.242,1.5
2017,11,7,15,0,21.6,1020.5,111.12,2.1
2017,11,7,16,0,20.9,1020.4,27.78,1.6
2017,11,7,17,0,20.5,1020.6,0,1.5
2017,11,7,18,0,19.9,1021.1,0,1.5
2017,11,7,19,0,18.4,1021.1,0,1.4
2017,11,7,20,0,17.5,1021,0,2
2017,11,7,21,0,17.1,1020.8,0,2.9
2017,11,7,22,0,16.9,1021,0,1.1
2017,11,7,23,0,16.5,1020.3,0,3.2
2017,11,8,0,0,16.7,1020.1,0,3.1
2017,11,8,1,0,16.7,1019.9,0,2.3
2017,11,8,2,0,16.6,1019.2,0,2
2017,11,8,3,0,16.5,1018.8,0,2.8
2017,11,8,4,0,16.4,1018.3,0,3
2017,11,8,5,0,16.5,1018.1,0,2.4
2017,11,8,6,0,16.5,1018.5,0,3.3
2017,11,8,7,0,16.5,1018.8,8.334,1.7
2017,11,8,8,0,17,1018.7,50.004,2
2017,11,8,9,0,17.6,1018.3,97.23,1.8
2017,11,8,10,0,18.1,1018,127.788,2.4
2017,11,8,11,0,19,1017.3,216.684,1.9
2017,11,8,12,0,20.1,1016.3,319.47,1.2
2017,11,8,13,0,20.6,1016.1,241.686,1.1
2017,11,8,14,0,21.5,1016.2,205.572,1.6
2017,11,8,15,0,20.9,1016.4,111.12,2.1
2017,11,8,16,0,20.4,1016.7,66.672,2.8
2017,11,8,17,0,19.4,1017.2,2.778,2.2
2017,11,8,18,0,18.8,1017.5,0,2.9
2017,11,8,19,0,18,1017.9,0,1.5
2017,11,8,20,0,17.2,1018.3,0,2
2017,11,8,21,0,16.1,1018.6,0,1.2
2017,11,8,22,0,15.3,1018.8,0,0.8
2017,11,8,23,0,15.9,1018.9,0,1.4
2017,11,9,0,0,14.8,1019,0,0.5
2017,11,9,1,0,14.9,1019.4,0,1
2017,11,9,2,0,14.2,1019.3,0,1.2
2017,11,9,3,0,14.3,1019.5,0,1.8
2017,11,9,4,0,13,1020,0,1.1
2017,11,9,5,0,13.6,1020.3,0,1.6
2017,11,9,6,0,12.8,1021.2,2.778,0.6
2017,11,9,7,0,14.2,1022.3,77.784,0.4
2017,11,9,8,0,16.8,1022.4,244.464,0.6
2017,11,9,9,0,19,1022.5,408.366,2.8
2017,11,9,10,0,20.2,1022.1,511.152,5.6
2017,11,9,11,0,21,1021.8,663.942,3.2
2017,11,9,12,0,21,1021.2,475.038,5.6
2017,11,9,13,0,20.9,1021.4,563.934,6.6
2017,11,9,14,0,19.7,1021.6,436.146,7.5
2017,11,9,15,0,19,1021.7,269.466,5.7
2017,11,9,16,0,18.1,1022.1,91.674,3.9
2017,11,9,17,0,17.5,1022.4,2.778,3.7
2017,11,9,18,0,16.8,1022.5,0,2.5
2017,11,9,19,0,15.9,1022.7,0,1.3
2017,11,9,20,0,15.6,1022.8,0,1.4
2017,11,9,21,0,14.2,1022.9,0,1.1
2017,11,9,22,0,13.4,1022.6,0,0.6
2017,11,9,23,0,12.4,1022.5,0,0.7
2017,11,10,0,0,12.9,1022,0,1.5
2017,11,10,1,0,12.5,1021.3,0,1
2017,11,10,2,0,12.7,1020.7,0,1.7
2017,11,10,3,0,12.6,1020.4,0,1.8
2017,11,10,4,0,13.1,1019.9,0,3.4
2017,11,10,5,0,13.6,1020.1,0,3.2
2017,11,10,6,0,13.3,1020,2.778,3.4
2017,11,10,7,0,13.7,1020.1,88.896,3.5
2017,11,10,8,0,15.2,1020.7,269.466,2.2
2017,11,10,9,0,17.3,1020.2,436.146,2.9
2017,11,10,10,0,18.8,1019.4,558.378,3.4
2017,11,10,11,0,20.4,1017.9,397.254,2.6
2017,11,10,12,0,22.2,1016.5,269.466,2.7
2017,11,10,13,0,21.5,1016,441.702,2.7
2017,11,10,14,0,21.7,1015.8,172.236,4.4
2017,11,10,15,0,21.7,1015.3,161.124,4
2017,11,10,16,0,21.8,1014.3,47.226,5.8
2017,11,10,17,0,22,1013.6,0,4.9
2017,11,10,18,0,21.9,1013.3,0,4.3
2017,11,10,19,0,20.6,1014,0,4.5
2017,11,10,20,0,20.6,1013.8,0,3.4
2017,11,10,21,0,19.5,1014.5,0,2.7
2017,11,10,22,0,19.7,1014.4,0,2.7
2017,11,10,23,0,19.3,1014,0,3.2
2017,11,11,0,0,19.1,1014.3,0,3.7
2017,11,11,1,0,18.7,1014.4,0,2.8
2017,11,11,2,0,17.7,1015.1,0,2.9
2017,11,11,3,0,16.4,1015.4,0,2.5
2017,11,11,4,0,16.1,1015.8,0,3.1
2017,11,11,5,0,15.6,1016.1,0,2.9
2017,11,11,6,0,15,1017,0,7
2017,11,11,7,0,14.9,1017.6,77.784,5.4
2017,11,11,8,0,16.1,1018.1,300.024,5.7
2017,11,11,9,0,15.1,1018.4,136.122,5.5
2017,11,11,10,0,15.6,1018.6,586.158,6.5
2017,11,11,11,0,15.7,1018.5,683.388,6
2017,11,11,12,0,15.5,1018,675.054,6.7
2017,11,11,13,0,15.4,1017.9,605.604,7.3
2017,11,11,14,0,14.8,1018.1,483.372,4.9
2017,11,11,15,0,13.8,1018.4,238.908,6.4
2017,11,11,16,0,13.4,1018.7,75.006,5.5
2017,11,11,17,0,13.4,1018.9,2.778,2.8
2017,11,11,18,0,13.2,1019.1,0,3
2017,11,11,19,0,13.1,1019.8,0,3.1
2017,11,11,20,0,12.7,1019.8,0,1.8
2017,11,11,21,0,12.5,1020.1,0,1.8
2017,11,11,22,0,12.6,1020,0,1.5
2017,11,11,23,0,12.1,1019.5,0,1.2
2017,11,12,0,0,12.1,1019.8,0,1.5
2017,11,12,1,0,12.3,1019.9,0,1.2
2017,11,12,2,0,11.3,1020.1,0,1.5
2017,11,12,3,0,11,1019.7,0,1.7
2017,11,12,4,0,11.7,1019.9,0,2.4
2017,11,12,5,0,11,1020.2,0,0.5
2017,11,12,6,0,10.6,1020.3,2.778,1
2017,11,12,7,0,11.3,1020.8,75.006,1.1
2017,11,12,8,0,13.5,1020.9,180.57,1.1
2017,11,12,9,0,15.6,1021,466.704,1.6
2017,11,12,10,0,17,1020.2,591.714,2.7
2017,11,12,11,0,17.4,1019.3,666.72,2.6
2017,11,12,12,0,17.7,1018.9,600.048,2.9
2017,11,12,13,0,18.5,1018.3,536.154,3.7
2017,11,12,14,0,18,1018.8,477.816,4.7
2017,11,12,15,0,17.1,1018.9,247.242,2.8
2017,11,12,16,0,16.8,1019.1,91.674,1
2017,11,12,17,0,15.6,1019.3,2.778,2
2017,11,12,18,0,15.2,1019.4,0,0.9
2017,11,12,19,0,13.9,1019.6,0,1.1
2017,11,12,20,0,13.4,1019.8,0,0.7
2017,11,12,21,0,11.9,1021,0,0.5
2017,11,12,22,0,11.9,1019.8,0,1.7
2017,11,12,23,0,11.2,1020,0,0.6
2017,11,13,0,0,10.4,1019.9,0,1.1
2017,11,13,1,0,10.9,1019.6,0,2.5
2017,11,13,2,0,9.9,1019.2,0,1.2
2017,11,13,3,0,10.1,1018.7,0,1.1
2017,11,13,4,0,9.7,1018.8,0,1.4
2017,11,13,5,0,10,1018.8,0,0.6
2017,11,13,6,0,10.8,1018.7,2.778,1.7
2017,11,13,7,0,11.1,1019.1,80.562,0.7
2017,11,13,8,0,13.7,1019.3,250.02,1.6
2017,11,13,9,0,16.1,1019.2,350.028,0.5
2017,11,13,10,0,17.6,1018.8,569.49,0.8
2017,11,13,11,0,17.4,1018.6,436.146,3.4
2017,11,13,12,0,18.6,1017.5,302.802,1.3
2017,11,13,13,0,18.5,1016.5,547.266,0.9
2017,11,13,14,0,18.3,1016.2,302.802,2.1
2017,11,13,15,0,17.7,1016.5,52.782,3.1
2017,11,13,16,0,17.5,1016.5,22.224,1.9
2017,11,13,17,0,17.2,1016.5,0,1.1
2017,11,13,18,0,17.3,1016.6,0,1
2017,11,13,19,0,16.9,1017.1,0,0.6
2017,11,13,20,0,16,1017.3,0,0.7
2017,11,13,21,0,16.6,1017.3,0,1.7
2017,11,13,22,0,16.4,1016.9,0,1
2017,11,13,23,0,15.8,1016.7,0,0.9
2017,11,14,0,0,15.5,1016.4,0,1.2
2017,11,14,1,0,14.9,1016.3,0,0.5
2017,11,14,2,0,15.5,1015.8,0,1.9
2017,11,14,3,0,15.4,1016.3,0,0.6
2017,11,14,4,0,15.4,1016.4,0,1.1
2017,11,14,5,0,15.8,1016.9,0,1.6
2017,11,14,6,0,15.4,1017.2,0,1.3
2017,11,14,7,0,15.2,1017.6,5.556,1.3
2017,11,14,8,0,15.5,1017.9,63.894,1.4
2017,11,14,9,0,16,1017.8,100.008,1.3
2017,11,14,10,0,18,1017.5,280.578,1.9
2017,11,14,11,0,19.3,1016.6,383.364,4.7
2017,11,14,12,0,20.3,1016,477.816,5.6
2017,11,14,13,0,19.6,1015.2,541.71,5.4
2017,11,14,14,0,19,1016.1,380.586,6.6
2017,11,14,15,0,18,1015.5,261.132,4.4
2017,11,14,16,0,17,1016.2,83.34,3.2
2017,11,14,17,0,16.6,1017,2.778,2.8
2017,11,14,18,0,15.9,1017.3,0,1.2
2017,11,14,19,0,14.8,1017.6,0,1.1
2017,11,14,20,0,14.5,1017.7,0,1.1
2017,11,14,21,0,14,1017.5,0,1.1
2017,11,14,22,0,13.9,1017.4,0,1.6
2017,11,14,23,0,13.7,1017.4,0,1.9
2017,11,15,0,0,14.7,1017.9,0,2.2
2017,11,15,1,0,15.8,1018.3,0,3.4
2017,11,15,2,0,15.2,1019.1,0,2.3
2017,11,15,3,0,14.7,1019.1,0,2.7
2017,11,15,4,0,14.2,1019.1,0,3.2
2017,11,15,5,0,13.5,1019.4,0,5.2
2017,11,15,6,0,12.9,1019.9,0,6
2017,11,15,7,0,12.9,1020.7,30.558,4.2
2017,11,15,8,0,13.6,1021,183.348,4.3
2017,11,15,9,0,13.7,1020.9,325.026,4
2017,11,15,10,0,15.2,1020.8,547.266,3.6
2017,11,15,11,0,14.3,1020.2,480.594,3.6
2017,11,15,12,0,15.2,1019.7,480.594,4.1
2017,11,15,13,0,15.2,1019.4,536.154,4
2017,11,15,14,0,15.2,1019.7,419.478,4.5
2017,11,15,15,0,14.7,1019.5,241.686,3.3
2017,11,15,16,0,14.3,1019.7,80.562,2.7
2017,11,15,17,0,13.9,1020.2,2.778,3.9
2017,11,15,18,0,13.8,1020.7,0,3.4
2017,11,15,19,0,13.8,1020.8,0,2.2
2017,11,15,20,0,13.8,1021.2,0,2.4
2017,11,15,21,0,14.2,1021.7,0,4.5
2017,11,15,22,0,14,1021.6,0,5.6
2017,11,15,23,0,13.6,1021.6,0,3.5
2017,11,16,0,0,13,1021.9,0,4.9
2017,11,16,1,0,12.5,1022.1,0,4.2
2017,11,16,2,0,12.1,1022.2,0,4.4
2017,11,16,3,0,11.6,1022.4,0,4.4
2017,11,16,4,0,11.2,1022.7,0,3
2017,11,16,5,0,11,1023.2,0,3.4
2017,11,16,6,0,11.4,1023.9,0,1.9
2017,11,16,7,0,11.9,1024.4,22.224,4.6
2017,11,16,8,0,12.2,1024.7,105.564,4.1
2017,11,16,9,0,12.8,1024.4,305.58,3.6
2017,11,16,10,0,13.2,1023.9,555.6,3.6
2017,11,16,11,0,12.7,1023.3,561.156,4.9
2017,11,16,12,0,13.4,1022.6,563.934,4
2017,11,16,13,0,14.2,1022,580.602,3.3
2017,11,16,14,0,13.3,1022,436.146,3.7
2017,11,16,15,0,12.4,1022.2,280.578,3.9
2017,11,16,16,0,11.9,1022.6,86.118,2
2017,11,16,17,0,11.1,1023,2.778,1.8
2017,11,16,18,0,11.1,1023.2,0,1.3
2017,11,16,19,0,10.2,1023.5,0,1
2017,11,16,20,0,10,1023.6,0,1.1
2017,11,16,21,0,9,1024,0,0.7
2017,11,16,22,0,8.2,1024,0,1
2017,11,16,23,0,8,1023.6,0,2
2017,11,17,0,0,7.9,1023.1,0,1.4
2017,11,17,1,0,7.8,1022.8,0,1.2
2017,11,17,2,0,7.8,1022.8,0,2
2017,11,17,3,0,7.5,1022.2,0,1.8
2017,11,17,4,0,7.1,1021.7,0,1
2017,11,17,5,0,7.4,1021.8,0,1.4
2017,11,17,6,0,7.4,1021.5,0,1.2
2017,11,17,7,0,9,1021.3,44.448,1.7
2017,11,17,8,0,10.2,1021.3,172.236,1.7
2017,11,17,9,0,11.1,1021.5,163.902,1.2
2017,11,17,10,0,11.5,1020.9,155.568,2
2017,11,17,11,0,12,1019.8,150.012,1.4
2017,11,17,12,0,13.3,1018.8,297.246,2.5
2017,11,17,13,0,13.1,1017.8,116.676,2.8
2017,11,17,14,0,13,1017,94.452,2.2
2017,11,17,15,0,13.3,1017.4,66.672,0
2017,11,17,16,0,13.1,1017.5,22.224,1.8
2017,11,17,17,0,13,1016.9,0,3
2017,11,17,18,0,13,1016.1,0,2.5
2017,11,17,19,0,12.8,1016.1,0,3.1
2017,11,17,20,0,12.8,1016.6,0,1.8
2017,11,17,21,0,12.5,1015.9,0,1.1
2017,11,17,22,0,12.3,1015.9,0,1.2
2017,11,17,23,0,10.8,1015.5,0,1
2017,11,18,0,0,11.2,1015.3,0,1.4
2017,11,18,1,0,11.2,1015.4,0,1.8
2017,11,18,2,0,11,1014.4,0,1.5
2017,11,18,3,0,11.2,1014.1,0,1.2
2017,11,18,4,0,11.4,1013.6,0,1.2
2017,11,18,5,0,11.8,1013.1,0,0.8
2017,11,18,6,0,11.9,1013.5,0,0.8
2017,11,18,7,0,12.3,1013.2,19.446,1.4
2017,11,18,8,0,13,1013,61.116,1.1
2017,11,18,9,0,13.5,1012.7,66.672,1.4
2017,11,18,10,0,14.7,1012.1,86.118,8.1
2017,11,18,11,0,14.4,1012.3,130.566,8.9
2017,11,18,12,0,13.6,1012.4,69.45,7.3
2017,11,18,13,0,13.3,1012,61.116,8.9
2017,11,18,14,0,13.3,1012.6,66.672,7.9
2017,11,18,15,0,13.3,1013.2,127.788,6.7
2017,11,18,16,0,12.9,1013.8,27.78,8
2017,11,18,17,0,12.3,1014.8,2.778,8.4
2017,11,18,18,0,12.2,1015.9,0,7.7
2017,11,18,19,0,11.7,1016.6,0,6.5
2017,11,18,20,0,11.5,1017.6,0,6.2
2017,11,18,21,0,11,1017.9,0,5.3
2017,11,18,22,0,10.4,1018.3,0,5.3
2017,11,18,23,0,10.2,1018.5,0,6.3
2017,11,19,0,0,9.9,1018.9,0,5
2017,11,19,1,0,9.7,1019.4,0,6.4
2017,11,19,2,0,9.3,1020,0,6
2017,11,19,3,0,8.9,1020.5,0,6.5
2017,11,19,4,0,8.8,1021.4,0,5
2017,11,19,5,0,8.9,1022.3,0,5
2017,11,19,6,0,8.5,1023.6,0,6.6
2017,11,19,7,0,8.1,1024.7,38.892,6.5
2017,11,19,8,0,8.4,1025.6,216.684,7.4
2017,11,19,9,0,8.7,1026.1,125.01,6.5
2017,11,19,10,0,8.6,1026.2,213.906,7.2
2017,11,19,11,0,9.1,1025.9,333.36,6.5
2017,11,19,12,0,10.2,1025,402.81,7.8
2017,11,19,13,0,8.7,1024.6,463.926,7.5
2017,11,19,14,0,8.8,1024.6,302.802,7.6
2017,11,19,15,0,8.8,1024.4,161.124,6.7
2017,11,19,16,0,8.4,1024.3,61.116,6.7
2017,11,19,17,0,8.3,1024.6,2.778,6.2
2017,11,19,18,0,8.1,1024.3,0,3.6
2017,11,19,19,0,7.9,1024.8,0,2
2017,11,19,20,0,7.8,1025.2,0,1.5
2017,11,19,21,0,7.6,1024.5,0,1.7
2017,11,19,22,0,6.8,1025.1,0,2.4
2017,11,19,23,0,6.3,1025.3,0,2.2
2017,11,20,0,0,6.4,1025.1,0,1.2
2017,11,20,1,0,6.4,1025,0,1.8
2017,11,20,2,0,6.5,1024.6,0,2.5
2017,11,20,3,0,6.1,1024.3,0,3
2017,11,20,4,0,6,1024,0,2
2017,11,20,5,0,6.3,1023.9,0,2
2017,11,20,6,0,6.2,1024,0,1.6
2017,11,20,7,0,5.8,1024.6,0,3.3
2017,11,20,8,0,5.9,1024.9,11.112,1.5
2017,11,20,9,0,6.9,1025.6,69.45,1.1
2017,11,20,10,0,10.3,1025.7,238.908,3.5
2017,11,20,11,0,11.5,1024.6,436.146,6.3
2017,11,20,12,0,11.8,1023.9,633.384,6.8
2017,11,20,13,0,11.2,1024,466.704,6.9
2017,11,20,14,0,11.1,1024.1,386.142,5
2017,11,20,15,0,10.4,1024.4,144.456,6.1
2017,11,20,16,0,9.6,1024.8,47.226,4.8
2017,11,20,17,0,9.7,1025.1,0,4.2
2017,11,20,18,0,9.3,1026,0,2.8
2017,11,20,19,0,8.5,1026.6,0,1.9
2017,11,20,20,0,7,1026.7,0,1.5
2017,11,20,21,0,6.4,1027.1,0,0.9
2017,11,20,22,0,5.9,1027.3,0,1.7
2017,11,20,23,0,5.8,1027.5,0,2.5
2017,11,21,0,0,6.1,1027.2,0,2.4
2017,11,21,1,0,5.7,1027.1,0,1.9
2017,11,21,2,0,5.5,1027,0,1.9
2017,11,21,3,0,5.6,1027,0,2.6
2017,11,21,4,0,5.4,1026.9,0,2.5
2017,11,21,5,0,5.3,1027,0,2
2017,11,21,6,0,4.8,1027.5,0,1.4
2017,11,21,7,0,6.1,1027.6,63.894,2.5
2017,11,21,8,0,8.5,1027.6,255.576,1.1
2017,11,21,9,0,11.6,1027.6,425.034,1.4
2017,11,21,10,0,12.9,1027.2,558.378,1.9
2017,11,21,11,0,13.2,1026,625.05,1.1
2017,11,21,12,0,13.9,1025,691.722,1.5
2017,11,21,13,0,14.2,1024.3,622.272,4.1
2017,11,21,14,0,14,1024.3,380.586,2.5
2017,11,21,15,0,13.4,1024.2,233.352,2.8
2017,11,21,16,0,12.1,1024,69.45,1.8
2017,11,21,17,0,11.1,1024.3,0,1
2017,11,21,18,0,11.2,1024.9,0,2.1
2017,11,21,19,0,10.5,1024.6,0,1.4
2017,11,21,20,0,9.1,1025,0,1.1
2017,11,21,21,0,9.1,1024.4,0,2.1
2017,11,21,22,0,8.4,1024.1,0,1.5
2017,11,21,23,0,8.7,1023.7,0,1.2
2017,11,22,0,0,7.5,1022.7,0,1.7
2017,11,22,1,0,8.2,1021.9,0,0.6
2017,11,22,2,0,8.6,1021.3,0,1.4
2017,11,22,3,0,8.6,1020.9,0,0.6
2017,11,22,4,0,8.8,1020.5,0,1
2017,11,22,5,0,9,1020.4,0,1.4
2017,11,22,6,0,9.1,1020.2,0,1.5
2017,11,22,7,0,9.9,1020.8,11.112,1.8
2017,11,22,8,0,10.2,1021,19.446,2.3
2017,11,22,9,0,9.5,1021.1,38.892,2
2017,11,22,10,0,9.3,1019.9,55.56,3.2
2017,11,22,11,0,9.9,1018.5,75.006,3
2017,11,22,12,0,10.2,1017.8,77.784,1.7
2017,11,22,13,0,10.5,1017.6,83.34,1.3
2017,11,22,14,0,10.5,1016.8,61.116,1.8
2017,11,22,15,0,10.4,1016.8,36.114,2.3
2017,11,22,16,0,10.3,1016.2,19.446,0.7
2017,11,22,17,0,10.5,1016.4,0,2
2017,11,22,18,0,10.3,1016.2,0,1.3
2017,11,22,19,0,10.2,1015.8,0,1.8
2017,11,22,20,0,9.9,1016,0,0.6
2017,11,22,21,0,9.8,1015.8,0,1.1
2017,11,22,22,0,10.1,1015.4,0,1.3
2017,11,22,23,0,10.1,1014.8,0,1.2
2017,11,23,0,0,9.9,1014.4,0,1.2
2017,11,23,1,0,13.2,1014.7,0,5
2017,11,23,2,0,13.5,1014.8,0,5.7
2017,11,23,3,0,12.8,1014.9,0,6.6
2017,11,23,4,0,12.3,1016,0,6.7
2017,11,23,5,0,11.7,1016.4,0,6.4
2017,11,23,6,0,10.8,1017.4,0,6.6
2017,11,23,7,0,10.1,1019.5,19.446,6.8
2017,11,23,8,0,10.2,1020,105.564,6.5
2017,11,23,9,0,10.6,1020.8,147.234,6.5
2017,11,23,10,0,10.7,1021.6,358.362,8.2
2017,11,23,11,0,11.1,1021.2,427.812,6.2
2017,11,23,12,0,11.3,1020.1,458.37,6.4
2017,11,23,13,0,10.9,1020,530.598,4
2017,11,23,14,0,11,1019.7,327.804,4.3
2017,11,23,15,0,10.5,1019.5,216.684,5.3
2017,11,23,16,0,10.5,1019.4,33.336,3.7
2017,11,23,17,0,10.4,1020,0,2.8
2017,11,23,18,0,10.8,1020.4,0,4.3
2017,11,23,19,0,10.3,1021,0,3.5
2017,11,23,20,0,10.3,1021.4,0,4
2017,11,23,21,0,10.2,1022.3,0,3.3
2017,11,23,22,0,10,1022.7,0,3.5
2017,11,23,23,0,9.6,1022.9,0,4.3
2017,11,24,0,0,9.3,1023.4,0,4.6
2017,11,24,1,0,9,1023.5,0,3.8
2017,11,24,2,0,9.2,1023.5,0,3.4
2017,11,24,3,0,9.6,1022.9,0,3.9
2017,11,24,4,0,10.1,1022.4,0,4.4
2017,11,24,5,0,10,1022.8,0,3.4
2017,11,24,6,0,8.1,1023.7,0,3.9
2017,11,24,7,0,7.6,1024.3,2.778,3.3
2017,11,24,8,0,8.1,1024.7,41.67,1.8
2017,11,24,9,0,10,1025.2,33.336,3.4
2017,11,24,10,0,10.8,1024.9,66.672,3.7
2017,11,24,11,0,11.3,1024.6,222.24,5.3
2017,11,24,12,0,11.5,1024,205.572,4.6
2017,11,24,13,0,11.8,1023.8,241.686,3.9
2017,11,24,14,0,12.3,1023.7,219.462,3.9
2017,11,24,15,0,11.8,1024.1,75.006,3.4
2017,11,24,16,0,11.7,1024.7,22.224,2.8
2017,11,24,17,0,11.7,1025.2,0,2.8
2017,11,24,18,0,12,1025.7,0,3.2
2017,11,24,19,0,11.8,1026,0,4.4
2017,11,24,20,0,11.5,1026.6,0,4
2017,11,24,21,0,11.1,1026.9,0,4.8
2017,11,24,22,0,10.8,1027.1,0,4.3
2017,11,24,23,0,10.7,1027.2,0,2.3
2017,11,25,0,0,10.4,1027.1,0,3.7
2017,11,25,1,0,10.3,1027.8,0,2.8
2017,11,25,2,0,9.7,1028.1,0,2.7
2017,11,25,3,0,9.7,1028.1,0,3.6
2017,11,25,4,0,9.6,1028.4,0,2.9
2017,11,25,5,0,8.3,1028.9,0,2.1
2017,11,25,6,0,7.5,1029.4,0,1.3
2017,11,25,7,0,7.5,1030.2,47.226,1.1
2017,11,25,8,0,8.7,1030.2,200.016,1.1
2017,11,25,9,0,10.7,1029.9,302.802,1.6
2017,11,25,10,0,11.6,1029.6,311.136,1.5
2017,11,25,11,0,11.7,1028.5,411.144,3
2017,11,25,12,0,11.5,1027.9,208.35,2.2
2017,11,25,13,0,11.2,1027.1,208.35,1
2017,11,25,14,0,11.9,1027,222.24,0.7
2017,11,25,15,0,11.8,1026.9,125.01,2.6
2017,11,25,16,0,11.3,1027.1,41.67,3
2017,11,25,17,0,10.6,1026.9,0,2
2017,11,25,18,0,10.1,1027.4,0,1.6
2017,11,25,19,0,10.1,1027.4,0,2.1
2017,11,25,20,0,9.8,1027.3,0,2.4
2017,11,25,21,0,9.4,1027.1,0,2.1
2017,11,25,22,0,9.4,1026.8,0,2.2
2017,11,25,23,0,9.2,1026.1,0,2.7
2017,11,26,0,0,9.2,1026,0,1.8
2017,11,26,1,0,9.4,1025.4,0,3
2017,11,26,2,0,9.9,1025.1,0,3.7
2017,11,26,3,0,10.3,1024.6,0,2.2
2017,11,26,4,0,10.4,1024.1,0,2.6
