Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Mean Sea Level Pressure  [MSL],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd]
2017,1,16,0,0,-1.3,1025.6,0,3.4,118.07,3.84,128.66
2017,1,16,1,0,-1.53,1025,0,3.3,104.04,3.89,115.91
2017,1,16,2,0,-1.93,1024.4,0,2.79,111.04,3.18,118.18
2017,1,16,3,0,-1.91,1024.9,0,2.1,115.35,2.98,129.56
2017,1,16,4,0,-2.18,1024.8,0,1.63,132.51,3,126.87
2017,1,16,5,0,-2.6,1024.6,0,1.12,169.7,1.9,161.57
2017,1,16,6,0,-2.64,1025.2,0,0.73,195.95,1.3,212.47
2017,1,16,7,0,-2.59,1025.3,0,0.5,216.87,0.76,246.8
2017,1,16,8,0,-1.77,1025.8,32.04,0.54,201.8,0.54,248.2
2017,1,16,9,0,0.22,1026.4,163.76,0.63,198.43,0.42,225
2017,1,16,10,0,1.94,1026.2,273.23,0.36,146.31,0.32,161.57
2017,1,16,11,0,1.77,1025.6,336.42,0.9,90,0.8,90
2017,1,16,12,0,0.82,1025,341.76,3.11,33.18,3.02,34.22
2017,1,16,13,0,0.98,1025.6,219.83,4.62,21.57,5,19.89
2017,1,16,14,0,0.58,1025.5,108.58,6.24,21.63,6.89,19.49
2017,1,16,15,0,0.43,1025.8,151.3,6.53,25.39,7.52,25.2
2017,1,16,16,0,-1.05,1026.5,72.09,4.37,20.1,6.84,20.56
2017,1,16,17,0,-2.01,1027.1,0,3.36,22.75,5.79,18.12
2017,1,16,18,0,-2.6,1027.7,0,3.47,48.5,6.86,43.23
2017,1,16,19,0,-3.89,1028.9,0,2.92,67.83,6.86,45.59
2017,1,16,20,0,-4.12,1029.4,0,2.1,87.27,4.33,49.69
2017,1,16,21,0,-3.46,1029.8,0,1.3,90,3.61,41.63
2017,1,16,22,0,-2.22,1029.9,0,1.02,11.31,2.91,26.57
2017,1,16,23,0,-2.5,1030.3,0,2.32,7.43,3.45,16.86
2017,1,17,0,0,-2.63,1030.9,0,3.27,23.43,4.97,25.02
2017,1,17,1,0,-3.71,1031.4,0,3.16,18.43,4.79,28.71
2017,1,17,2,0,-3.95,1031.5,0,2.82,22.93,4.91,33.37
2017,1,17,3,0,-4.07,1031.7,0,3.12,50.19,4.69,50.19
2017,1,17,4,0,-4.01,1032.1,0,3.2,51.34,4.14,52.85
2017,1,17,5,0,-4.18,1032.4,0,2.98,39.56,4.55,39.64
2017,1,17,6,0,-4.4,1032.8,0,2.51,28.61,3.77,32.01
2017,1,17,7,0,-4.71,1033.2,0,2.25,20.85,3.35,26.57
2017,1,17,8,0,-4.38,1034.3,31.15,2.11,31.43,2.92,38.05
2017,1,17,9,0,-2.63,1033.9,160.2,4.63,57.34,5.1,55.38
2017,1,17,10,0,-1.03,1033.2,273.23,8.15,66.89,8.78,67.23
2017,1,17,11,0,-0.33,1033.8,350.66,9.49,71.57,10.15,71.03
2017,1,17,12,0,0.23,1031.5,374.69,7.62,66.8,8.54,69.44
2017,1,17,13,0,0.35,1031.7,352.44,8.19,66.25,9.47,68.31
2017,1,17,14,0,0.2,1030.8,307.05,8.27,63.43,9.84,64.74
2017,1,17,15,0,-0.2,1031.2,195.8,8.03,59.28,9.8,61.34
2017,1,17,16,0,-1.04,1032.2,74.76,7.32,57.83,9.71,61.06
2017,1,17,17,0,-1.68,1032.5,0,7.05,58.34,9.44,61.53
2017,1,17,18,0,-1.85,1032,0,7.88,61.16,10.24,63.94
2017,1,17,19,0,-1.98,1032,0,8.41,63.13,10.87,65.56
2017,1,17,20,0,-2.08,1033.7,0,9,65.71,11.62,68.29
2017,1,17,21,0,-2.19,1033.7,0,8.88,67.48,11.42,69.5
2017,1,17,22,0,-2.11,1033.1,0,8.66,71.15,11.33,74.12
2017,1,17,23,0,-1.97,1033.8,0,8.45,73.5,11.13,75.96
2017,1,18,0,0,-2.14,1033.7,0,8.49,77.76,11.16,80.2
2017,1,18,1,0,-2.23,1033.4,0,8.24,79.51,10.9,82.09
2017,1,18,2,0,-2.48,1032.9,0,7.75,78.84,10.21,81.55
2017,1,18,3,0,-2.65,1033.1,0,7.06,77.74,9.24,80.03
2017,1,18,4,0,-2.79,1033.5,0,6.46,73.81,8.51,77.11
2017,1,18,5,0,-2.97,1033.3,0,6.01,71.57,8.05,75.62
2017,1,18,6,0,-3.16,1033.7,0,6.01,71.57,7.96,75.44
2017,1,18,7,0,-3.46,1033.5,0,5.89,69.1,7.82,73.65
2017,1,18,8,0,-3.18,1034.4,32.93,6.2,69.23,7.82,73.65
2017,1,18,9,0,-2.29,1035,163.76,6.67,70.75,7.79,74.36
2017,1,18,10,0,-1.33,1034.4,277.68,7.69,74.16,8.85,76.28
2017,1,18,11,0,-0.61,1034.3,355.11,8.37,75.47,9.73,77.54
2017,1,18,12,0,0.24,1032.2,385.37,7.57,77.8,8.85,79.58
2017,1,18,13,0,0.51,1032.7,371.13,7.75,78.84,9.12,80.54
2017,1,18,14,0,0.38,1031.8,310.61,7.41,79.9,8.9,81.6
2017,1,18,15,0,-0.06,1031.5,208.26,6.6,75.96,8.16,78.69
2017,1,18,16,0,-1.11,1032.9,79.21,5.41,73.91,7.57,77.8
2017,1,18,17,0,-1.94,1033.3,0,4.71,72.72,6.94,78.37
2017,1,18,18,0,-2.42,1033.5,0,4.62,72.35,6.45,77.47
2017,1,18,19,0,-2.63,1033.4,0,4.09,68.46,5.82,74.05
2017,1,18,20,0,-2.75,1033.6,0,3.9,67.38,5.54,73.2
2017,1,18,21,0,-2.77,1034.2,0,3.58,63.43,5.09,70.5
2017,1,18,22,0,-2.83,1033.9,0,3.22,60.26,4.53,67.96
2017,1,18,23,0,-2.88,1034.4,0,3.09,60.95,4.27,69.44
2017,1,19,0,0,-2.94,1034.5,0,2.8,55.18,3.85,62.1
2017,1,19,1,0,-2.99,1034.6,0,2.33,46.74,3.14,52.77
2017,1,19,2,0,-3.16,1034.5,0,2,36.87,2.69,48.01
2017,1,19,3,0,-3.58,1034,0,1.8,19.44,2.28,37.87
2017,1,19,4,0,-4.03,1035.2,0,1.77,16.39,2.02,20.22
2017,1,19,5,0,-4.43,1035.7,0,1.57,26.57,1.58,18.43
2017,1,19,6,0,-4.47,1034.5,0,1.63,47.49,1.56,50.19
2017,1,19,7,0,-4.44,1035.5,0,1.56,45,1.77,47.29
2017,1,19,8,0,-4.12,1036.8,35.6,1.49,42.27,1.35,41.99
2017,1,19,9,0,-3.15,1035.6,168.21,2.28,74.74,2.16,76.61
2017,1,19,10,0,-1.59,1035.3,281.24,3.47,78.37,3.75,80.79
2017,1,19,11,0,-0.2,1035.3,356,3.76,73.01,4.12,75.96
2017,1,19,12,0,0.16,1033.2,389.82,2.01,63.43,1.66,57.26
2017,1,19,13,0,0.88,1033.1,376.47,1.8,70.56,1.52,66.8
2017,1,19,14,0,1.37,1032.7,312.39,1.62,68.2,1.39,68.96
2017,1,19,15,0,1.24,1032.2,210.04,1.3,67.38,1.65,75.96
2017,1,19,16,0,0.92,1033,81.88,1.42,50.71,2.28,74.74
2017,1,19,17,0,0.53,1033,0,2.52,56.31,4.65,71.18
2017,1,19,18,0,-2.08,1033.5,0,2.34,70.02,4.21,85.91
2017,1,19,19,0,-2.42,1033.3,0,1.82,99.46,3.96,100.18
2017,1,19,20,0,-1.93,1034.2,0,1.71,96.71,3.6,90
2017,1,19,21,0,-2,1034.1,0,1.32,81.25,2.86,77.91
2017,1,19,22,0,-2.38,1033.5,0,0.81,82.87,1.9,86.99
2017,1,19,23,0,-2.73,1033.6,0,0.22,63.43,0.57,45
2017,1,20,0,0,-3.21,1034,0,0.3,360,1.06,318.81
2017,1,20,1,0,-3.68,1034.1,0,0.28,315,1.02,281.31
2017,1,20,2,0,-3.82,1033.3,0,0.3,360,0.76,246.8
2017,1,20,3,0,-3.79,1033.7,0,0.58,59.04,0.2,270
2017,1,20,4,0,-3.76,1034.2,0,1.02,78.69,0.54,68.2
2017,1,20,5,0,-3.8,1033.9,0,1.4,90,1.22,80.54
2017,1,20,6,0,-3.93,1033.6,0,1.71,96.71,1.61,97.13
2017,1,20,7,0,-3.99,1033.7,0,1.97,113.96,2.68,116.57
2017,1,20,8,0,-3.6,1034.3,36.49,2.51,113.5,3.67,115.87
2017,1,20,9,0,-2.51,1034.6,169.1,4.52,114.86,5.46,116.1
2017,1,20,10,0,-1.56,1034.1,283.02,5.33,113.2,6.26,114.52
2017,1,20,11,0,-0.36,1033.2,359.56,5.16,111.6,5.78,113.46
2017,1,20,12,0,0.2,1033,391.6,4.53,112.04,4.92,113.96
2017,1,20,13,0,0.98,1032.6,377.36,3.96,110.73,4.22,112.31
2017,1,20,14,0,1.39,1032.1,315.95,3.04,107.24,3.38,108.97
2017,1,20,15,0,1.3,1032,214.49,1.8,86.82,2.5,90
2017,1,20,16,0,0.96,1032.8,85.44,1.84,12.53,2.24,26.57
2017,1,20,17,0,-1.59,1033.5,0.89,1.71,353.29,2.6,360
2017,1,20,18,0,-2.68,1033.1,0,0.2,360,0.22,26.57
2017,1,20,19,0,-2.56,1032.8,0,0.72,123.69,1.3,184.4
2017,1,20,20,0,-2.4,1033.4,0,1.36,107.1,0.98,156.04
2017,1,20,21,0,-2.54,1033,0,1.7,118.07,2.12,135
2017,1,20,22,0,-2.81,1032.7,0,2.24,116.57,4.38,124.78
2017,1,20,23,0,-2.82,1032.9,0,2.86,114.78,5.49,123.11
2017,1,21,0,0,-2.59,1033.2,0,3.09,119.05,5.97,121.29
2017,1,21,1,0,-2.7,1032.7,0,3.22,119.74,6.44,122.95
2017,1,21,2,0,-2.57,1031.6,0,3.49,117.3,6.36,120.19
2017,1,21,3,0,-2.49,1032.5,0,3.58,116.57,6.09,119.51
2017,1,21,4,0,-2.66,1032.5,0,3.13,116.57,5.68,118.37
2017,1,21,5,0,-3.03,1032.2,0,3.01,111.45,6.13,114.06
2017,1,21,6,0,-3.46,1032.7,0,2.92,112.17,6.58,114.23
2017,1,21,7,0,-3.88,1032.1,0,2.92,112.17,6.71,114.66
2017,1,21,8,0,-3.38,1033.3,37.38,3.35,116.57,5.99,115.71
2017,1,21,9,0,-1.64,1033.5,170.88,3.58,116.57,4.38,117.15
2017,1,21,10,0,-0.05,1032.7,284.8,3.49,117.3,3.89,119.2
2017,1,21,11,0,1.67,1031.9,362.23,3.44,115.82,4.07,117.82
2017,1,21,12,0,1.65,1030,393.38,4.79,116.03,5.51,119.36
2017,1,21,13,0,2.17,1029.5,379.14,4.47,116.57,5.2,120.02
2017,1,21,14,0,2.43,1028.7,319.51,3.98,115.28,4.88,118.14
2017,1,21,15,0,2.13,1028.9,218.05,2.66,109.8,3.94,113.96
2017,1,21,16,0,1.86,1029.4,89,2,92.86,3.34,98.62
2017,1,21,17,0,0.84,1029.5,0.89,1.43,102.09,2.2,92.6
2017,1,21,18,0,-0.39,1029.4,0,1.63,132.51,2.28,113.2
2017,1,21,19,0,-1.02,1029.6,0,1.78,141.84,3.09,119.05
2017,1,21,20,0,-1.17,1030.1,0,1.63,137.49,3.14,112.48
2017,1,21,21,0,-1.42,1030.2,0,1.49,137.73,3,115.71
2017,1,21,22,0,-1.71,1029.7,0,1.42,140.71,3.41,121.83
2017,1,21,23,0,-2.09,1029.8,0,1.42,129.29,4.1,124.08
2017,1,22,0,0,-2.27,1029.5,0,1.64,127.57,4.6,124.38
2017,1,22,1,0,-1.81,1029,0,1.84,130.6,4.88,124.99
2017,1,22,2,0,-1.16,1028.7,0,1.75,120.96,4.88,124.99
2017,1,22,3,0,-1.07,1028.6,0,1.7,118.07,5.36,126.66
2017,1,22,4,0,-0.94,1028.3,0,1.75,113.63,5.33,124.29
2017,1,22,5,0,-1.25,1028,0,1.92,98.97,5.32,118.01
2017,1,22,6,0,-1.7,1028,0,2.12,98.13,5.24,113.63
2017,1,22,7,0,-2.3,1028.1,0,1.82,99.46,5.11,113.05
2017,1,22,8,0,-2.38,1028.6,40.05,1.65,104.04,4.49,110.85
2017,1,22,9,0,-0.64,1028.4,175.33,2.14,100.78,2.43,99.46
2017,1,22,10,0,0.64,1028.2,291.03,2.1,87.27,2.6,90
2017,1,22,11,0,1.52,1027.3,370.24,1.61,60.26,1.57,63.43
2017,1,22,12,0,1.33,1025.6,409.4,1.17,59.04,0.72,56.31
2017,1,22,13,0,1.83,1025.6,395.16,0.85,45,0.45,26.57
2017,1,22,14,0,2.13,1025.5,330.19,0.64,51.34,0.22,26.57
2017,1,22,15,0,2.2,1025.5,234.96,0.64,38.66,0.4,360
2017,1,22,16,0,1.79,1025.6,103.24,1.33,347.01,1.62,338.2
2017,1,22,17,0,1.15,1026.2,2.67,1.71,339.44,3.23,338.2
2017,1,22,18,0,0.03,1025.8,0,1.06,311.19,2.72,342.9
2017,1,22,19,0,-0.71,1026.6,0,0.98,293.96,1.79,333.43
2017,1,22,20,0,-0.98,1027.1,0,0.91,263.66,0.92,282.53
2017,1,22,21,0,-1,1027.1,0,0.95,251.57,1.03,240.95
2017,1,22,22,0,-1.22,1026.6,0,0.9,270,0.85,249.44
2017,1,22,23,0,-1.45,1027.4,0,1.02,258.69,0.85,225
2017,1,23,0,0,-1.66,1027.1,0,1.1,264.81,0.98,246.04
2017,1,23,1,0,-1.8,1027.1,0,0.91,276.34,1.08,291.8
2017,1,23,2,0,-1.99,1027,0,0.98,293.96,1.42,320.71
2017,1,23,3,0,-2.09,1026.8,0,1.02,281.31,1.5,306.87
2017,1,23,4,0,-2.2,1027.5,0,1.04,286.7,1.53,301.61
2017,1,23,5,0,-2.12,1027.6,0,0.72,303.69,1.22,325.01
2017,1,23,6,0,-2.29,1027.6,0,0.64,308.66,1.06,318.81
2017,1,23,7,0,-2.44,1027.2,0,0.36,326.31,0.81,330.26
2017,1,23,8,0,-1.67,1028,43.61,0.28,315,0.57,315
2017,1,23,9,0,-1.17,1028.4,183.34,0.72,326.31,0.72,326.31
2017,1,23,10,0,-0.79,1028.3,302.6,1.34,333.43,1.25,331.39
2017,1,23,11,0,-0.08,1028,380.03,1.92,321.34,1.77,312.71
2017,1,23,12,0,-0.02,1025.3,407.62,1.58,325.3,1.28,321.34
2017,1,23,13,0,0.72,1025.5,393.38,2.3,325.62,2.14,322.59
2017,1,23,14,0,1.08,1025.4,336.42,3.02,325.78,3.22,323.84
2017,1,23,15,0,0.8,1026,240.3,3.47,326.77,4.13,327.85
2017,1,23,16,0,-0.14,1026.1,108.58,3.18,316.27,4.85,327.62
2017,1,23,17,0,-1.14,1026.1,2.67,3.02,304.22,5.08,327.88
2017,1,23,18,0,-1.73,1026.6,0,2.77,295.64,4.39,318.69
2017,1,23,19,0,-2.19,1027.1,0,2.19,294.23,3.19,318.81
2017,1,23,20,0,-2.71,1027.3,0,1.34,296.57,1.49,312.27
2017,1,23,21,0,-2.79,1027.5,0,0.91,276.34,0.61,260.54
2017,1,23,22,0,-2.62,1027.2,0,0.81,262.87,0.71,225
2017,1,23,23,0,-2.32,1027.5,0,0.73,254.05,0.64,231.34
2017,1,24,0,0,-2.58,1027.4,0,1.1,264.81,1.2,265.24
2017,1,24,1,0,-2.62,1027.5,0,1.41,261.87,1.61,262.87
2017,1,24,2,0,-2.58,1026.9,0,1.61,262.87,1.71,263.29
2017,1,24,3,0,-2.81,1027,0,1.63,280.62,1.71,276.71
2017,1,24,4,0,-3.05,1027.5,0,1.7,298.07,1.84,299.36
2017,1,24,5,0,-3.44,1027.6,0,1.64,307.57,1.84,310.6
2017,1,24,6,0,-3.67,1028.3,0,1.86,306.25,1.92,308.66
2017,1,24,7,0,-3.49,1028.6,0,1.75,300.96,1.66,302.74
2017,1,24,8,0,-2.34,1028.8,40.94,1.46,285.95,1.46,285.95
2017,1,24,9,0,-1.07,1029.5,168.21,1.33,282.99,1.43,282.09
2017,1,24,10,0,-0.51,1029.5,277.68,1.53,301.61,1.61,299.74
2017,1,24,11,0,-0.01,1028.7,348.88,1.72,324.46,1.63,317.49
2017,1,24,12,0,-1.83,1026.8,381.81,2.95,336.04,2.95,331.7
2017,1,24,13,0,-1.42,1027.3,262.55,3.85,335.43,3.98,334.72
2017,1,24,14,0,-1.22,1027.4,223.39,4.16,335.9,4.44,337.48
2017,1,24,15,0,-1.11,1028.3,183.34,4.37,339.9,5.15,341.92
2017,1,24,16,0,-1.79,1028.2,102.35,3.76,334.8,5.39,338.2
2017,1,24,17,0,-2.49,1028.1,3.56,3.16,325.3,5.32,334.4
2017,1,24,18,0,-2.8,1028.8,0,2.38,337.75,3.79,347.8
2017,1,24,19,0,-2.65,1028.6,0,1.77,16.39,2.26,12.8
2017,1,24,20,0,-2.46,1028.8,0,1.44,33.69,1.58,18.43
2017,1,24,21,0,-2.28,1028.9,0,1.22,34.99,0.99,45
2017,1,24,22,0,-2.44,1028.6,0,1.14,37.87,0.86,54.46
2017,1,24,23,0,-2.79,1028.3,0,1.39,68.96,1.43,102.09
2017,1,25,0,0,-3.16,1028.4,0,2.31,72.35,3.52,83.48
2017,1,25,1,0,-3.79,1029.2,0,1.96,75.26,3.61,85.24
2017,1,25,2,0,-4.26,1028.6,0,1.49,70.35,3.99,67.93
2017,1,25,3,0,-4.39,1028.4,0,1.02,78.69,3.49,62.7
2017,1,25,4,0,-4.51,1028.8,0,1.1,84.81,1.75,66.37
2017,1,25,5,0,-4.85,1029.4,0,1.51,82.41,1.17,59.04
2017,1,25,6,0,-5.13,1029.2,0,1.39,68.96,0.81,29.74
2017,1,25,7,0,-5.36,1029.8,0,1.34,63.43,1.1,5.19
2017,1,25,8,0,-5.01,1030.1,45.39,1.44,56.31,1.49,19.65
2017,1,25,9,0,-4.11,1029.7,183.34,0.5,53.13,0.73,15.95
2017,1,25,10,0,-2.92,1030,299.93,0.54,111.8,0.3,90
2017,1,25,11,0,-1.33,1029,377.36,1.63,100.62,1.26,108.43
2017,1,25,12,0,-1.91,1026.8,412.07,3.13,106.7,3.26,107.88
2017,1,25,13,0,-0.98,1026.7,398.72,2.94,107.82,2.97,109.65
2017,1,25,14,0,-0.24,1026.4,336.42,2.77,102.53,2.89,104.04
2017,1,25,15,0,0.18,1026.7,234.07,2,87.14,2.3,90
2017,1,25,16,0,-0.04,1026.3,105.02,1.2,4.76,1.32,8.75
2017,1,25,17,0,-2.09,1027.3,3.56,1.46,344.05,1.63,349.38
2017,1,25,18,0,-2.72,1027.3,0,0.14,45,0.14,225
2017,1,25,19,0,-2.72,1027.3,0,1.41,171.87,2.31,184.97
2017,1,25,20,0,-3.03,1027.7,0,2.33,149.04,3.18,133.73
2017,1,25,21,0,-2.8,1027.6,0,3.89,133.96,6.82,129.05
2017,1,25,22,0,-3,1027.7,0,5.03,130.97,8.59,129.81
2017,1,25,23,0,-2.98,1027.6,0,5.73,132.88,9.27,132.81
2017,1,26,0,0,-3.07,1027.5,0,5.53,130.6,8.76,128.05
2017,1,26,1,0,-3.08,1027.3,0,5.38,125.17,8.63,124.61
2017,1,26,2,0,-2.96,1027.3,0,5.35,122.8,8.66,121.3
2017,1,26,3,0,-3.24,1027.1,0,4.72,122.01,7.02,122.78
2017,1,26,4,0,-3.81,1026.8,0,4.61,117.12,6.81,119.95
2017,1,26,5,0,-3.9,1027.4,0,4.57,118.81,7.17,120.14
2017,1,26,6,0,-3.84,1027.5,0,4.92,119.17,8.47,120.5
2017,1,26,7,0,-3.9,1026.8,0,5.24,118.52,8.68,118.93
2017,1,26,8,0,-3.23,1026.7,48.06,5.59,118.86,8.46,118.99
2017,1,26,9,0,-1.71,1027,186.01,5.64,117.47,7.79,119.2
2017,1,26,10,0,-0.37,1025.8,302.6,5.5,114.7,7.16,116.57
2017,1,26,11,0,1.13,1024.8,382.7,5.46,116.1,6.62,118.89
2017,1,26,12,0,1.38,1023.9,414.74,6.17,116.98,7.26,119.74
2017,1,26,13,0,2.15,1023.4,400.5,5.59,116.57,6.81,119.95
2017,1,26,14,0,2.42,1022.9,339.98,5.19,115.08,6.58,118.12
2017,1,26,15,0,2.14,1023.6,238.52,4.57,113.2,6.35,116.16
2017,1,26,16,0,1.21,1023.5,108.58,3.86,111.25,6.75,115.43
2017,1,26,17,0,-0.36,1024,4.45,3.94,113.96,7.69,116.23
2017,1,26,18,0,-1,1023.7,0,3.62,117.98,7.56,117.58
2017,1,26,19,0,-0.78,1023.5,0,3.86,121.22,7.69,122.24
2017,1,26,20,0,-0.16,1023.1,0,4.72,122.01,8.35,124.26
2017,1,26,21,0,-0.06,1023.2,0,5.16,125.54,9.02,125.98
2017,1,26,22,0,-0.4,1022.8,0,5.68,118.37,9.75,118.14
2017,1,26,23,0,-1.28,1022.6,0,6.18,119.05,9.44,117.11
2017,1,27,0,0,-1.13,1023.4,0,5.02,125.27,8.27,122.15
2017,1,27,1,0,-0.66,1023.1,0,5.24,118.52,9.22,118.51
2017,1,27,2,0,-0.24,1021.9,0,4.96,117.6,9.48,117.65
2017,1,27,3,0,-0.66,1021.9,0,5.28,117.05,10.15,117.57
2017,1,27,4,0,-0.9,1021.9,0,6.08,115.3,9.97,115.54
2017,1,27,5,0,-0.35,1021.5,0,6.14,120.32,9.35,118.76
2017,1,27,6,0,0.5,1021.4,0,5.88,125.31,9.36,126.75
2017,1,27,7,0,1.19,1021.4,0,6.02,125.54,9.93,124.33
2017,1,27,8,0,1.31,1022,55.18,6.3,122.68,9.35,124.54
2017,1,27,9,0,2.41,1021.7,195.8,5.75,121.48,8.15,123.5
2017,1,27,10,0,3.48,1021.5,310.61,5.15,119.05,7,120.96
2017,1,27,11,0,4.27,1021,387.15,4.88,115.51,6.53,117.35
2017,1,27,12,0,5.71,1020,415.63,4.94,125.94,6.53,130.03
2017,1,27,13,0,6.76,1019.9,404.06,4.21,118.39,5.02,121.16
2017,1,27,14,0,7.14,1019.2,347.1,2.89,104.04,2.91,105.95
2017,1,27,15,0,7.69,1019,247.42,1.36,107.1,1.49,109.65
2017,1,27,16,0,6.92,1018.8,118.37,2.09,106.7,4.44,104.35
2017,1,27,17,0,5.02,1019.2,6.23,3.71,104.04,7.13,104.62
2017,1,27,18,0,3.93,1018.8,0,3.47,123.23,7.31,120.43
2017,1,27,19,0,3.49,1018.4,0,2.77,130.6,6.21,123.18
2017,1,27,20,0,3.07,1019.1,0,2.48,130.1,5.41,123.69
2017,1,27,21,0,2.82,1019.1,0,2.66,124.29,6.22,126.5
2017,1,27,22,0,2.29,1018.3,0,2.91,130.82,6.74,130.79
2017,1,27,23,0,2.07,1018.2,0,3.18,133.73,6.86,134.41
2017,1,28,0,0,1.45,1017.9,0,3.2,128.66,7.22,126.55
2017,1,28,1,0,1.49,1017.7,0,3.12,129.81,7.32,124.99
2017,1,28,2,0,2.92,1017,0,3.26,130.03,6.91,124.38
2017,1,28,3,0,3.14,1016.6,0,3.54,132.71,7.38,125.63
2017,1,28,4,0,3.2,1017.1,0,3.19,138.81,6.67,130.14
2017,1,28,5,0,2.98,1017.3,0,2.55,135,5.7,127.87
2017,1,28,6,0,3.01,1017.2,0,1.56,135,4.03,133.99
2017,1,28,7,0,2.59,1017.4,0,0.92,139.4,2.3,145.62
2017,1,28,8,0,3.2,1018,56.96,1.5,126.87,1.92,152.1
2017,1,28,9,0,3.27,1018,197.58,3.01,111.45,3.88,124.51
2017,1,28,10,0,5.06,1018.2,310.61,3.62,114.44,5.24,113.63
2017,1,28,11,0,7.83,1016.8,387.15,3.85,114.57,4.27,110.56
2017,1,28,12,0,7.73,1018.1,418.3,1.72,125.54,1.56,129.81
2017,1,28,13,0,8.66,1018.6,405.84,1.28,128.66,1.13,135
2017,1,28,14,0,9.03,1017.8,349.77,1.63,132.51,1.49,137.73
2017,1,28,15,0,9.06,1019.1,252.76,1.35,131.99,1.35,138.01
2017,1,28,16,0,8.35,1019.4,125.49,0.86,125.54,1.06,131.19
2017,1,28,17,0,7.37,1019.5,8.01,1.08,158.2,1.08,158.2
2017,1,28,18,0,6.09,1019.9,0,1.8,199.44,1.61,209.74
2017,1,28,19,0,3.97,1020.3,0,2.51,203.5,2.87,209.25
2017,1,28,20,0,2.74,1021.3,0,2.33,205.46,1.36,216.03
2017,1,28,21,0,3.47,1021.6,0,1.87,195.52,0.92,229.4
2017,1,28,22,0,3.34,1021.2,0,1.75,193.24,1.2,228.37
2017,1,28,23,0,3.55,1022,0,1.7,180,1.46,195.95
2017,1,29,0,0,3.5,1021.8,0,1.79,206.57,2.15,242.24
2017,1,29,1,0,3.21,1022.3,0,2.47,211.76,2.7,272.12
2017,1,29,2,0,4.6,1021.8,0,0.9,180,1.22,279.46
2017,1,29,3,0,4.56,1022.7,0,1.2,175.24,1.14,232.13
2017,1,29,4,0,3.99,1023.6,0,1.88,205.2,3.28,257.66
2017,1,29,5,0,3.43,1023.4,0,2.28,217.87,3.34,261.38
2017,1,29,6,0,4,1023.6,0,1.97,210.47,2.6,254.36
2017,1,29,7,0,4.59,1024.3,0,1.72,215.54,3.3,255.96
2017,1,29,8,0,4.58,1024.9,48.06,1.58,198.43,2.97,237.38
2017,1,29,9,0,6.05,1024.1,150.41,1.71,200.56,2.19,204.23
2017,1,29,10,0,7.57,1024.3,278.57,1.57,206.57,1.52,203.2
2017,1,29,11,0,8.24,1023.7,360.45,1.61,187.13,1.5,183.81
2017,1,29,12,0,8.65,1022.8,356.89,1.46,195.95,1.51,187.59
2017,1,29,13,0,9.38,1022.5,328.41,1.66,212.74,1.7,208.07
2017,1,29,14,0,9.35,1022.4,284.8,2.46,206.57,2.59,207.55
2017,1,29,15,0,8.62,1023,253.65,2.88,200.32,3.62,204.44
2017,1,29,16,0,7.4,1023.2,129.05,2.5,180,3.68,202.38
2017,1,29,17,0,5.12,1023,9.79,2.96,168.31,3.11,183.69
2017,1,29,18,0,4.06,1023.5,0,2.83,171.87,4.44,211.18
2017,1,29,19,0,3.25,1023.5,0,2.63,171.25,4.08,210.96
2017,1,29,20,0,3.65,1024.1,0,2.69,158.2,3.18,204.15
2017,1,29,21,0,2.65,1023.4,0,2.56,159.44,3.11,183.69
2017,1,29,22,0,2.44,1022.7,0,2.42,150.26,2.51,184.57
2017,1,29,23,0,2.64,1023.3,0,2.6,157.38,2.11,174.56
2017,1,30,0,0,2.58,1022.5,0,2.61,147.53,2.83,188.13
2017,1,30,1,0,2.67,1022.3,0,2.75,146.89,3.44,188.37
2017,1,30,2,0,2.75,1020.7,0,2.91,153.43,4.34,194.68
2017,1,30,3,0,3.56,1021.3,0,2.88,146.31,4.65,188.65
2017,1,30,4,0,4.71,1020.7,0,2.91,153.43,4.63,193.74
2017,1,30,5,0,4.94,1019.7,0,3.22,154.23,4.67,189.87
2017,1,30,6,0,5.37,1019.1,0,3.21,174.64,5.24,208.52
2017,1,30,7,0,5.75,1018.8,0,2.77,205.64,5.98,231.79
2017,1,30,8,0,6.64,1019,30.26,4.08,216.03,7.57,226.61
2017,1,30,9,0,7.84,1018.7,86.33,5.02,215.27,7.45,220.1
2017,1,30,10,0,8.35,1018.9,98.79,7.18,214.8,9.75,218.75
2017,1,30,11,0,9.34,1018.2,142.4,6.74,220.79,9.05,225
2017,1,30,12,0,7.7,1015.5,118.37,5.92,201.8,8.51,209.58
2017,1,30,13,0,7.65,1015.3,72.98,6.11,211.61,8.96,218.66
2017,1,30,14,0,7.52,1015.5,54.29,5.59,222.83,8.49,225.95
2017,1,30,15,0,7.74,1015.1,42.72,6.14,232.94,8.77,235.22
2017,1,30,16,0,7.5,1015.1,21.36,5.99,236.58,8.6,236.86
2017,1,30,17,0,7.7,1015.2,2.67,4.79,241.29,7.02,241.98
2017,1,30,18,0,7.77,1014.7,0,4.42,232.35,6.41,235.81
2017,1,30,19,0,8.03,1015.3,0,3.77,237.99,5.56,239.74
