Time,Month,Hour,Temperature(2m),Tc(the PV cell temperature)[ÅãC],Mean Sea Level Pressure[hpa],Shortwave Radiation[W/m2],Wind Speed(10m)[m/s],Wind Speed(80m)[m/s],Ppv(the output of the PV array)[W],Ppv(the output of the PV array)[kW],Pwt[kW],,,,,,
2017/1/18 6:00,1,6,-3.16,-3.16,1033.7,0,6.01,7.96,0,0,0.589782031,,,,,,
2017/1/18 7:00,1,7,-3.46,-3.46,1033.5,0,5.89,7.82,0,0,0.572616379,,,,,,
2017/1/18 8:00,1,8,-3.18,-3.160309636,1034.4,32.93,6.2,7.82,17.59081118,0.017590811,0.594309233,,,,,,
2017/1/18 9:00,1,9,-2.29,-2.191576202,1035,163.76,6.67,7.79,87.72414214,0.087724142,0.624151102,,,,,,
2017/1/18 10:00,1,10,-1.33,-1.162221108,1034.4,277.68,7.69,8.85,149.1685377,0.149168538,0.76120563,,,,,,
2017/1/18 11:00,1,11,-0.61,-0.39271314,1034.3,355.11,8.37,9.73,192.825703,0.192825703,0.863989345,,,,,,
2017/1/18 12:00,1,12,0.24,0.478065339,1032.2,385.37,7.57,8.85,210.8195888,0.210819589,0.753286345,,,,,,
2017/1/18 13:00,1,13,0.51,0.74066832,1032.7,371.13,7.75,9.12,204.1389725,0.204138973,0.782909666,,,,,,
2017/1/18 14:00,1,14,0.38,0.57294965,1031.8,310.61,7.41,8.9,170.8278938,0.170827894,0.745863068,,,,,,
2017/1/18 15:00,1,15,-0.06,0.067727492,1031.5,208.26,6.6,8.16,113.2221452,0.113222145,0.64338983,,,,,,
2017/1/18 16:00,1,16,-1.11,-1.062186972,1032.9,79.21,5.41,7.57,42.49923873,0.042499239,0.522817632,,,,,,
2017/1/18 17:00,1,17,-1.94,-1.94,1033.3,0,4.71,6.94,0,0,0.433482267,,,,,,
2017/1/18 18:00,1,18,-2.42,-2.42,1033.5,0,4.62,6.45,0,0,0.397612716,,,,,,
2017/1/18 19:00,1,19,-2.63,-2.63,1033.4,0,4.09,5.82,0,0,0.320914053,,,,,,
2017/1/18 20:00,1,20,-2.75,-2.75,1033.6,0,3.9,5.54,0,0,0.290165619,,,,,,
2017/1/18 21:00,1,21,-2.77,-2.77,1034.2,0,3.58,5.09,0,0,0.239670754,,,,,,
2017/1/18 22:00,1,22,-2.83,-2.83,1033.9,0,3.22,4.53,0,0,0.179638957,,,,,,
2017/1/18 23:00,1,23,-2.88,-2.88,1034.4,0,3.09,4.27,0,0,0.15446263,,,,,,
2017/1/19 0:00,1,0,-2.94,-2.94,1034.5,0,2.8,3.85,0,0,0.107959854,,,,,,
2017/1/19 1:00,1,1,-2.99,-2.99,1034.6,0,2.33,3.14,0,0,0.030790593,,,,,,
2017/1/19 2:00,1,2,-3.16,-3.16,1034.5,0,2,2.69,0,0,0,,,,,,
2017/1/19 3:00,1,3,-3.58,-3.58,1034,0,1.8,2.28,0,0,0,,,,,,
2017/1/19 4:00,1,4,-4.03,-4.03,1035.2,0,1.77,2.02,0,0,0,,,,,,
2017/1/19 5:00,1,5,-4.43,-4.43,1035.7,0,1.57,1.58,0,0,0,,,,,,
2017/1/19 6:00,1,6,-4.47,-4.47,1034.5,0,1.63,1.56,0,0,0,,,,,,
2017/1/19 7:00,1,7,-4.44,-4.44,1035.5,0,1.56,1.77,0,0,0,,,,,,
2017/1/19 8:00,1,8,-4.12,-4.098708873,1036.8,35.6,1.49,1.35,19.06381881,0.019063819,0,,,,,,
2017/1/19 9:00,1,9,-3.15,-3.048886379,1035.6,168.21,2.28,2.16,90.30782394,0.090307824,0,,,,,,
2017/1/19 10:00,1,10,-1.59,-1.419976423,1035.3,281.24,3.47,3.75,151.258407,0.151258407,0.146865065,,,,,,
2017/1/19 11:00,1,11,-0.2,0.017821763,1035.3,356,3.76,4.12,193.1082376,0.193108238,0.190434796,,,,,,
2017/1/19 12:00,1,12,0.16,0.401112823,1033.2,389.82,2.01,1.66,213.558168,0.213558168,0,,,,,,
2017/1/19 13:00,1,13,0.88,1.114424883,1033.1,376.47,1.8,1.52,207.2752185,0.207275218,0,,,,,,
2017/1/19 14:00,1,14,1.37,1.564135134,1032.7,312.39,1.62,1.39,171.4639844,0.171463984,0,,,,,,
2017/1/19 15:00,1,15,1.24,1.368898617,1032.2,210.04,1.3,1.65,113.8998804,0.11389988,0,,,,,,
2017/1/19 16:00,1,16,0.92,0.969437458,1033,81.88,1.42,2.28,43.72731448,0.043727314,0,,,,,,
2017/1/19 17:00,1,17,0.53,0.53,1033,0,2.52,4.65,0,0,0.131437422,,,,,,
2017/1/19 18:00,1,18,-2.08,-2.08,1033.5,0,2.34,4.21,0,0,0.092824128,,,,,,
2017/1/19 19:00,1,19,-2.42,-2.42,1033.3,0,1.82,3.96,0,0,0.034355008,,,,,,
2017/1/19 20:00,1,20,-1.93,-1.93,1034.2,0,1.71,3.6,0,0,0.006444406,,,,,,
2017/1/19 21:00,1,21,-2,-2,1034.1,0,1.32,2.86,0,0,0,,,,,,
2017/1/19 22:00,1,22,-2.38,-2.38,1033.5,0,0.81,1.9,0,0,0,,,,,,
2017/1/19 23:00,1,23,-2.73,-2.73,1033.6,0,0.22,0.57,0,0,0,,,,,,
2017/1/20 0:00,1,0,-3.21,-3.21,1034,0,0.3,1.06,0,0,0,,,,,,
2017/1/20 1:00,1,1,-3.68,-3.68,1034.1,0,0.28,1.02,0,0,0,,,,,,
2017/1/20 2:00,1,2,-3.82,-3.82,1033.3,0,0.3,0.76,0,0,0,,,,,,
2017/1/20 3:00,1,3,-3.79,-3.79,1033.7,0,0.58,0.2,0,0,0,,,,,,
2017/1/20 4:00,1,4,-3.76,-3.76,1034.2,0,1.02,0.54,0,0,0,,,,,,
2017/1/20 5:00,1,5,-3.8,-3.8,1033.9,0,1.4,1.22,0,0,0,,,,,,
2017/1/20 6:00,1,6,-3.93,-3.93,1033.6,0,1.71,1.61,0,0,0,,,,,,
2017/1/20 7:00,1,7,-3.99,-3.99,1033.7,0,1.97,2.68,0,0,0,,,,,,
2017/1/20 8:00,1,8,-3.6,-3.578175944,1034.3,36.49,2.51,3.67,19.51658658,0.019516587,0.075859081,,,,,,
2017/1/20 9:00,1,9,-2.51,-2.408356023,1034.6,169.1,4.52,5.46,90.64160282,0.090641603,0.328831163,,,,,,
2017/1/20 10:00,1,10,-1.56,-1.388868437,1034.1,283.02,5.33,6.26,152.232668,0.152232668,0.435042596,,,,,,
2017/1/20 11:00,1,11,-0.36,-0.13982976,1033.2,359.56,5.16,5.78,195.2648464,0.195264846,0.392147392,,,,,,
2017/1/20 12:00,1,12,0.2,0.442267957,1033,391.6,4.53,4.92,214.5598679,0.214559868,0.293760844,,,,,,
2017/1/20 13:00,1,13,0.98,1.21494734,1032.6,377.36,3.96,4.22,207.6864185,0.207686419,0.209940437,,,,,,
2017/1/20 14:00,1,14,1.39,1.586611888,1032.1,315.95,3.04,3.38,173.6420065,0.173642007,0.094345336,,,,,,
2017/1/20 15:00,1,15,1.3,1.431924337,1032,214.49,1.8,2.5,116.5556588,0.116555659,0,,,,,,
2017/1/20 16:00,1,16,0.96,1.011607391,1032.8,85.44,1.84,2.24,45.64193829,0.045641938,0,,,,,,
2017/1/20 17:00,1,17,-1.59,-1.589469191,1033.5,0.89,1.71,2.6,0.47241836,0.000472418,0,,,,,,
2017/1/20 18:00,1,18,-2.68,-2.68,1033.1,0,0.2,0.22,0,0,0,,,,,,
2017/1/20 19:00,1,19,-2.56,-2.56,1032.8,0,0.72,1.3,0,0,0,,,,,,
2017/1/20 20:00,1,20,-2.4,-2.4,1033.4,0,1.36,0.98,0,0,0,,,,,,
2017/1/20 21:00,1,21,-2.54,-2.54,1033,0,1.7,2.12,0,0,0,,,,,,
2017/1/20 22:00,1,22,-2.81,-2.81,1032.7,0,2.24,4.38,0,0,0.093235344,,,,,,
2017/1/20 23:00,1,23,-2.82,-2.82,1032.9,0,2.86,5.49,0,0,0.20467849,,,,,,
2017/1/21 0:00,1,0,-2.59,-2.59,1033.2,0,3.09,5.97,0,0,0.249564441,,,,,,
2017/1/21 1:00,1,1,-2.7,-2.7,1032.7,0,3.22,6.44,0,0,0.285160813,,,,,,
2017/1/21 2:00,1,2,-2.57,-2.57,1031.6,0,3.49,6.36,0,0,0.304254266,,,,,,
2017/1/21 3:00,1,3,-2.49,-2.49,1032.5,0,3.58,6.09,0,0,0.297045685,,,,,,
2017/1/21 4:00,1,4,-2.66,-2.66,1032.5,0,3.13,5.68,0,0,0.237697692,,,,,,
2017/1/21 5:00,1,5,-3.03,-3.03,1032.2,0,3.01,6.13,0,0,0.250732907,,,,,,
2017/1/21 6:00,1,6,-3.46,-3.46,1032.7,0,2.92,6.58,0,0,0.26475226,,,,,,
2017/1/21 7:00,1,7,-3.88,-3.88,1032.1,0,2.92,6.71,0,0,0.271009999,,,,,,
2017/1/21 8:00,1,8,-3.38,-3.357643048,1033.3,37.38,3.35,5.99,19.98254514,0.019982545,0.272712276,,,,,,
2017/1/21 9:00,1,9,-1.64,-1.537286176,1033.5,170.88,3.58,4.38,91.40339117,0.091403391,0.195686808,,,,,,
2017/1/21 10:00,1,10,-0.05,0.122239378,1032.7,284.8,3.49,3.89,152.6588732,0.152658873,0.157596699,,,,,,
2017/1/21 11:00,1,11,1.67,1.891914149,1031.9,362.23,3.44,4.07,195.8426599,0.19584266,0.166212072,,,,,,
2017/1/21 12:00,1,12,1.65,1.893420244,1030,393.38,4.79,5.51,214.8213321,0.214821332,0.350068061,,,,,,
2017/1/21 13:00,1,13,2.17,2.406114018,1029.5,379.14,4.47,5.2,208.11338,0.20811338,0.308558479,,,,,,
2017/1/21 14:00,1,14,2.43,2.629093613,1028.7,319.51,3.98,4.88,175.3878125,0.175387812,0.254944129,,,,,,
2017/1/21 15:00,1,15,2.13,2.26434753,1028.9,218.05,2.66,3.94,118.4562525,0.118456252,0.103014091,,,,,,
2017/1/21 16:00,1,16,1.86,1.913778138,1029.4,89,2,3.34,47.45750962,0.04745751,0.017492145,,,,,,
2017/1/21 17:00,1,17,0.84,0.840530809,1029.5,0.89,1.43,2.2,0.469646312,0.000469646,0,,,,,,
2017/1/21 18:00,1,18,-0.39,-0.39,1029.4,0,1.63,2.28,0,0,0,,,,,,
2017/1/21 19:00,1,19,-1.02,-1.02,1029.6,0,1.78,3.09,0,0,0,,,,,,
2017/1/21 20:00,1,20,-1.17,-1.17,1030.1,0,1.63,3.14,0,0,0,,,,,,
2017/1/21 21:00,1,21,-1.42,-1.42,1030.2,0,1.49,3,0,0,0,,,,,,
2017/1/21 22:00,1,22,-1.71,-1.71,1029.7,0,1.42,3.41,0,0,0,,,,,,
2017/1/21 23:00,1,23,-2.09,-2.09,1029.8,0,1.42,4.1,0,0,0.000983601,,,,,,
2017/1/22 0:00,1,0,-2.27,-2.27,1029.5,0,1.64,4.6,0,0,0.046174009,,,,,,
2017/1/22 1:00,1,1,-1.81,-1.81,1029,0,1.84,4.88,0,0,0.079440206,,,,,,
2017/1/22 2:00,1,2,-1.16,-1.16,1028.7,0,1.75,4.88,0,0,0.070060983,,,,,,
2017/1/22 3:00,1,3,-1.07,-1.07,1028.6,0,1.7,5.36,0,0,0.085032773,,,,,,
2017/1/22 4:00,1,4,-0.94,-0.94,1028.3,0,1.75,5.33,0,0,0.089370267,,,,,,
2017/1/22 5:00,1,5,-1.25,-1.25,1028,0,1.92,5.32,0,0,0.107291152,,,,,,
2017/1/22 6:00,1,6,-1.7,-1.7,1028,0,2.12,5.24,0,0,0.124093874,,,,,,
2017/1/22 7:00,1,7,-2.3,-2.3,1028.1,0,1.82,5.11,0,0,0.087528322,,,,,,
2017/1/22 8:00,1,8,-2.38,-2.356041784,1028.6,40.05,1.65,4.49,21.36218375,0.021362184,0.042385641,,,,,,
2017/1/22 9:00,1,9,-0.64,-0.534597,1028.4,175.33,2.14,2.43,93.56934944,0.093569349,0,,,,,,
2017/1/22 10:00,1,10,0.64,0.816211688,1028.2,291.03,2.1,2.6,155.9168376,0.155916838,0,,,,,,
2017/1/22 11:00,1,11,1.52,1.747323472,1027.3,370.24,1.61,1.57,200.687099,0.200687099,0,,,,,,
2017/1/22 12:00,1,12,1.33,1.584796839,1025.6,409.4,1.17,0.72,225.0302884,0.225030288,0,,,,,,
2017/1/22 13:00,1,13,1.83,2.077770085,1025.6,395.16,0.85,0.45,218.5619713,0.218561971,0,,,,,,
2017/1/22 14:00,1,14,2.13,2.336849808,1025.5,330.19,0.64,0.22,182.3503835,0.182350384,0,,,,,,
2017/1/22 15:00,1,15,2.2,2.346410357,1025.5,234.96,0.64,0.4,129.0664119,0.129066412,0,,,,,,
2017/1/22 16:00,1,16,1.79,1.852495101,1025.6,103.24,1.33,1.62,55.15818457,0.055158185,0,,,,,,
2017/1/22 17:00,1,17,1.15,1.151594198,1026.2,2.67,1.71,3.23,1.40944011,0.00140944,0,,,,,,
2017/1/22 18:00,1,18,0.03,0.03,1025.8,0,1.06,2.72,0,0,0,,,,,,
2017/1/22 19:00,1,19,-0.71,-0.71,1026.6,0,0.98,1.79,0,0,0,,,,,,
2017/1/22 20:00,1,20,-0.98,-0.98,1027.1,0,0.91,0.92,0,0,0,,,,,,
2017/1/22 21:00,1,21,-1,-1,1027.1,0,0.95,1.03,0,0,0,,,,,,
2017/1/22 22:00,1,22,-1.22,-1.22,1026.6,0,0.9,0.85,0,0,0,,,,,,
2017/1/22 23:00,1,23,-1.45,-1.45,1027.4,0,1.02,0.85,0,0,0,,,,,,
2017/1/23 0:00,1,0,-1.66,-1.66,1027.1,0,1.1,0.98,0,0,0,,,,,,
2017/1/23 1:00,1,1,-1.8,-1.8,1027.1,0,0.91,1.08,0,0,0,,,,,,
2017/1/23 2:00,1,2,-1.99,-1.99,1027,0,0.98,1.42,0,0,0,,,,,,
2017/1/23 3:00,1,3,-2.09,-2.09,1026.8,0,1.02,1.5,0,0,0,,,,,,
2017/1/23 4:00,1,4,-2.2,-2.2,1027.5,0,1.04,1.53,0,0,0,,,,,,
2017/1/23 5:00,1,5,-2.12,-2.12,1027.6,0,0.72,1.22,0,0,0,,,,,,
2017/1/23 6:00,1,6,-2.29,-2.29,1027.6,0,0.64,1.06,0,0,0,,,,,,
2017/1/23 7:00,1,7,-2.44,-2.44,1027.2,0,0.36,0.81,0,0,0,,,,,,
2017/1/23 8:00,1,8,-1.67,-1.643905615,1028,43.61,0.28,0.57,23.22695454,0.023226955,0,,,,,,
2017/1/23 9:00,1,9,-1.17,-1.059746736,1028.4,183.34,0.72,0.72,97.99948513,0.097999485,0,,,,,,
2017/1/23 10:00,1,10,-0.79,-0.606313063,1028.3,302.6,1.34,1.25,163.0926136,0.163092614,0,,,,,,
2017/1/23 11:00,1,11,-0.08,0.154012919,1028,380.03,1.92,1.77,207.3939015,0.207393901,0,,,,,,
2017/1/23 12:00,1,12,-0.02,0.233370053,1025.3,407.62,1.58,1.28,224.5059532,0.224505953,0,,,,,,
2017/1/23 13:00,1,13,0.72,0.96628755,1025.5,393.38,2.3,2.14,217.8424206,0.217842421,0,,,,,,
2017/1/23 14:00,1,14,1.08,1.291367531,1025.4,336.42,3.02,3.22,186.8078648,0.186807865,0.08222936,,,,,,
2017/1/23 15:00,1,15,0.8,0.950250249,1026,240.3,3.47,4.13,132.902183,0.132902183,0.172122459,,,,,,
2017/1/23 16:00,1,16,-0.14,-0.074093258,1026.1,108.58,3.18,4.85,58.44214063,0.058442141,0.19553923,,,,,,
2017/1/23 17:00,1,17,-1.14,-1.138405806,1026.1,2.67,3.02,5.08,1.417281129,0.001417281,0.196014797,,,,,,
2017/1/23 18:00,1,18,-1.73,-1.73,1026.6,0,2.77,4.39,0,0,0.137460131,,,,,,
2017/1/23 19:00,1,19,-2.19,-2.19,1027.1,0,2.19,3.19,0,0,0.023581841,,,,,,
2017/1/23 20:00,1,20,-2.71,-2.71,1027.3,0,1.34,1.49,0,0,0,,,,,,
2017/1/23 21:00,1,21,-2.79,-2.79,1027.5,0,0.91,0.61,0,0,0,,,,,,
2017/1/23 22:00,1,22,-2.62,-2.62,1027.2,0,0.81,0.71,0,0,0,,,,,,
2017/1/23 23:00,1,23,-2.32,-2.32,1027.5,0,0.73,0.64,0,0,0,,,,,,
2017/1/24 0:00,1,0,-2.58,-2.58,1027.4,0,1.1,1.2,0,0,0,,,,,,
2017/1/24 1:00,1,1,-2.62,-2.62,1027.5,0,1.41,1.61,0,0,0,,,,,,
