,Year,Month,Day,Hour,Minute,Real_Temperature(2m)[ÅãC],Real_Mean Sea Level Pressure[hpa],Real_Radiation[W/m2],Real_Wind Speed(10m)[m/s],Time,ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Real_Tc(the PV cell temperature)[ÅãC],Real_Ppv(the output of the PV array)[Wh],Pwt[kW],Pwt from power curve[kW]
92,2019,6,20,20,0,24.6,1007.3,5.5556,1.6,2019-06-20 20:00:00,20,120,171,23.44457137142844,-0.4562907501425325,2.0446185592749924,117.148014160576,-0.1644688206879003,1.736015801274384,99.46637858104404,1.3227700557069264,0.21755443110338635,0.6103154172307002,0.0055556,0.009102834113561274,0.0055510485465318825,4.551453468117431e-06,0.0055556,2.7743297984023365,2.7778222224002072e-06,0.028622632132991817,0.005208905245413586,297.75,297.8725829034421,24.722582903442117,1.0402695874219852,0.0,0.0
93,2019,6,20,21,0,24.7,1007.9,0.0,1.6,2019-06-20 21:00:00,21,135,171,23.44457137142844,-0.6462963889046316,2.273517265837972,130.2629439826382,-0.3231906052478847,1.8998954244543225,108.85598933744882,1.3227700557069264,0.42750685490769963,0.7969096764393772,0.0,0.0,0.0,0.0,0.0,1.999737549329218,0.0,0.0,0.0,297.84999999999997,297.84999999999997,24.69999999999999,0.0,0.0,0.0
94,2019,6,20,22,0,24.4,1008.4,0.0,0.5,2019-06-20 22:00:00,22,150,171,23.44457137142844,-0.7920928433949715,2.4850263762246754,142.38152333636296,-0.4449821141209429,2.0319506153462643,116.42219443835151,1.3227700557069264,0.5886090158843457,0.9288517424563112,0.0,0.0,0.0,0.0,0.0,1.7800554634869807,0.0,0.0,0.0,297.54999999999995,297.54999999999995,24.399999999999977,0.0,0.0,0.0
95,2019,6,20,23,0,24.3,1008.5,0.0,1.3,2019-06-20 23:00:00,23,165,171,23.44457137142844,-0.8837443261800684,2.6546002662405206,152.0973915498865,-0.5215434572473607,2.1194552486529092,121.43584061466215,1.3227700557069264,0.6898820679966745,1.118338199028611,0.0,0.0,0.0,0.0,0.0,1.69447878963789,0.0,0.0,0.0,297.45,297.45,24.30000000000001,0.0,0.0,0.0
96,2019,6,21,0,0,23.6,1007.9,0.0,0.5,2019-06-21 00:00:00,0,-180,172,23.449782846813658,-0.9149682402895167,2.726225534945746,156.20121715318635,-0.5475809990299444,2.150266881787617,123.20121715318635,1.3226238900485787,0.7242437110536722,0.9969992064673164,0.0,0.0,0.0,0.0,0.0,1.670927665332452,0.0,0.0,0.0,296.75,296.75,23.600000000000023,0.0,0.0,0.0
97,2019,6,21,1,0,23.9,1007.1,0.0,1.5,2019-06-21 01:00:00,1,-165,172,23.449782846813658,-0.8837088594988183,2.6545244833058423,152.09304950757033,-0.5214683808167978,2.1193672596272526,121.43079921484856,1.3226238900485787,0.6897065383732469,0.9287112083261856,0.0,0.0,0.0,0.0,0.0,1.6946547326889274,0.0,0.0,0.0,297.04999999999995,297.04999999999995,23.899999999999977,0.0,0.0,0.0
98,2019,6,21,2,0,23.6,1006.7,0.0,0.8,2019-06-21 02:00:00,2,-150,172,23.449782846813658,-0.7920609922690405,2.4849741973012613,142.3785337042718,-0.44491005795544236,2.031870155769964,116.4175844442081,1.3226238900485787,0.5884486715747657,0.7967889262659943,0.0,0.0,0.0,0.0,0.0,1.7802721653650841,0.0,0.0,0.0,296.75,296.75,23.600000000000023,0.0,0.0,0.0
99,2019,6,21,3,0,23.6,1006.7,0.0,0.4,2019-06-21 03:00:00,3,-135,172,23.449782846813658,-0.6462702892966303,2.27348306364643,130.26098434141275,-0.32312335363026856,1.8998243598942874,108.85191763808585,1.3226238900485787,0.4273706669440085,0.6102226457972604,0.0,0.0,0.0,0.0,0.0,2.0000729815280396,0.0,0.0,0.0,296.75,296.75,23.600000000000023,0.0,0.0,0.0
100,2019,6,21,4,0,23.7,1006.2,0.0,1.2,2019-06-21 04:00:00,4,-120,172,23.449782846813658,-0.45627214605862976,2.044597651945905,117.1468162588584,-0.16440783047899218,1.7359539693704273,99.46283587390806,1.3226238900485787,0.217449724302572,0.38172655061857397,0.0,0.0,0.0,0.0,0.0,2.7752458306232053,0.0,0.0,0.0,296.84999999999997,296.84999999999997,23.69999999999999,0.0,0.0,0.0
101,2019,6,21,5,0,23.4,1006.4,0.0,1.1,2019-06-21 05:00:00,5,-105,172,23.449782846813658,-0.23501462202993126,1.8080299382290106,103.59248469382125,0.02042031088543031,1.5503745964686009,88.82992104194894,1.3226238900485787,0.027008391019289073,0.12687227200871135,0.0,0.0,0.0,0.0,0.0,11.508866018176631,0.0,0.0,0.0,296.54999999999995,296.54999999999995,23.399999999999977,0.0,0.0,0.0
